cell_id,district,latitude,longitude,spatial_block_id,slope_mean,elevation_mean,curvature_mean,twi_mean,terrain_susceptibility_score,terrain_susceptibility_class,pu_terrain_similarity,pu_similarity_class,primary_terrain_contributors,label_status,historical_event_id
AIZ_04966,Aizawl,23.906795,92.847463,BLK_AIZ_R20_C18,29.463255,448.609039,0.11558,5.11026,61.39,MODERATE,0.3663,LOW_TERRAIN_SIMILARITY,"Slope (56%), TWI (11%), Curvature (8%), Relief (25%)",UNKNOWN,
AIZ_04967,Aizawl,23.911311,92.847457,BLK_AIZ_R20_C18,26.212051,475.677307,-0.005369,5.402029,60.88,MODERATE,0.4883,MODERATE_TERRAIN_SIMILARITY,"Slope (53%), TWI (14%), Curvature (13%), Relief (20%)",UNKNOWN,
AIZ_04968,Aizawl,23.915827,92.847452,BLK_AIZ_R20_C18,29.436199,408.594421,-0.136149,5.433112,68.26,MODERATE,0.3924,LOW_TERRAIN_SIMILARITY,"Slope (49%), TWI (13%), Curvature (15%), Relief (23%)",UNKNOWN,
AIZ_04969,Aizawl,23.920343,92.847447,BLK_AIZ_R20_C18,27.32,262.571228,0.065555,5.233198,63.5,MODERATE,0.2584,LOW_TERRAIN_SIMILARITY,"Slope (55%), TWI (12%), Curvature (9%), Relief (24%)",UNKNOWN,
AIZ_04970,Aizawl,23.924859,92.847442,BLK_AIZ_R20_C18,28.735617,220.041061,-0.126644,5.509516,65.02,MODERATE,0.2581,LOW_TERRAIN_SIMILARITY,"Slope (54%), TWI (15%), Curvature (16%), Relief (15%)",UNKNOWN,
AIZ_04971,Aizawl,23.929376,92.847436,BLK_AIZ_R20_C18,28.735844,386.371979,0.121924,5.269365,62.96,MODERATE,0.3303,LOW_TERRAIN_SIMILARITY,"Slope (56%), TWI (13%), Curvature (8%), Relief (23%)",UNKNOWN,
AIZ_04972,Aizawl,23.933892,92.847431,BLK_AIZ_R20_C18,23.295311,498.953308,0.167823,5.330699,55.33,MODERATE,0.4316,MODERATE_TERRAIN_SIMILARITY,"Slope (57%), TWI (15%), Curvature (7%), Relief (21%)",UNKNOWN,
AIZ_04973,Aizawl,23.938408,92.847426,BLK_AIZ_R20_C18,20.583658,489.667572,0.219242,5.440879,52.96,MODERATE,0.3824,LOW_TERRAIN_SIMILARITY,"Slope (58%), TWI (17%), Curvature (5%), Relief (20%)",UNKNOWN,
AIZ_04974,Aizawl,23.942924,92.84742,BLK_AIZ_R20_C18,25.808151,503.499329,-0.003645,5.398007,60.89,MODERATE,0.5125,MODERATE_TERRAIN_SIMILARITY,"Slope (49%), TWI (14%), Curvature (12%), Relief (25%)",UNKNOWN,
AIZ_04975,Aizawl,23.94744,92.847415,BLK_AIZ_R21_C18,25.427235,546.18634,-0.027378,5.549109,63.08,MODERATE,0.572,MODERATE_TERRAIN_SIMILARITY,"Slope (50%), TWI (15%), Curvature (13%), Relief (22%)",UNKNOWN,
AIZ_04976,Aizawl,23.951956,92.84741,BLK_AIZ_R21_C18,19.881065,620.784668,0.124861,5.452729,50.73,MODERATE,0.5763,MODERATE_TERRAIN_SIMILARITY,"Slope (52%), TWI (18%), Curvature (9%), Relief (21%)",UNKNOWN,
AIZ_04977,Aizawl,23.956473,92.847404,BLK_AIZ_R21_C18,26.726746,595.43335,0.026228,5.375517,63.51,MODERATE,0.5621,MODERATE_TERRAIN_SIMILARITY,"Slope (52%), TWI (14%), Curvature (11%), Relief (23%)",UNKNOWN,
AIZ_04978,Aizawl,23.960989,92.847399,BLK_AIZ_R21_C18,27.863777,500.787506,0.095241,5.587401,64.02,MODERATE,0.4821,MODERATE_TERRAIN_SIMILARITY,"Slope (53%), TWI (15%), Curvature (8%), Relief (24%)",UNKNOWN,
AIZ_04979,Aizawl,23.965505,92.847394,BLK_AIZ_R21_C18,26.978268,409.93399,-0.141099,5.777193,69.31,MODERATE,0.4372,MODERATE_TERRAIN_SIMILARITY,"Slope (47%), TWI (16%), Curvature (15%), Relief (22%)",UNKNOWN,
AIZ_04980,Aizawl,23.970021,92.847388,BLK_AIZ_R21_C18,25.82254,443.211029,0.231738,5.241055,57.37,MODERATE,0.3507,LOW_TERRAIN_SIMILARITY,"Slope (57%), TWI (14%), Curvature (4%), Relief (25%)",UNKNOWN,
AIZ_04981,Aizawl,23.974537,92.847383,BLK_AIZ_R21_C18,30.922836,343.684692,-0.078934,5.334876,69.68,MODERATE,0.2926,LOW_TERRAIN_SIMILARITY,"Slope (53%), TWI (12%), Curvature (13%), Relief (22%)",UNKNOWN,
AIZ_04982,Aizawl,23.979053,92.847378,BLK_AIZ_R21_C18,27.355616,312.380737,-0.095111,5.547809,65.96,MODERATE,0.3458,LOW_TERRAIN_SIMILARITY,"Slope (51%), TWI (15%), Curvature (15%), Relief (19%)",UNKNOWN,
AIZ_04983,Aizawl,23.983569,92.847372,BLK_AIZ_R21_C18,29.395264,288.0047,0.044694,5.126538,62.96,MODERATE,0.2721,LOW_TERRAIN_SIMILARITY,"Slope (56%), TWI (11%), Curvature (10%), Relief (23%)",UNKNOWN,
AIZ_04984,Aizawl,23.988086,92.847367,BLK_AIZ_R21_C18,27.815187,248.341629,0.098229,5.315678,59.1,MODERATE,0.2633,LOW_TERRAIN_SIMILARITY,"Slope (59%), TWI (14%), Curvature (9%), Relief (18%)",UNKNOWN,
AIZ_04985,Aizawl,23.992602,92.847362,BLK_AIZ_R22_C18,26.39949,205.30928,-0.070388,5.287816,63.57,MODERATE,0.2442,LOW_TERRAIN_SIMILARITY,"Slope (54%), TWI (13%), Curvature (14%), Relief (19%)",UNKNOWN,
AIZ_04986,Aizawl,23.997118,92.847356,BLK_AIZ_R22_C18,22.734131,172.917175,-0.114019,5.555447,60.75,MODERATE,0.2652,LOW_TERRAIN_SIMILARITY,"Slope (51%), TWI (16%), Curvature (17%), Relief (16%)",UNKNOWN,
AIZ_04987,Aizawl,24.001634,92.847351,BLK_AIZ_R22_C18,17.014565,149.960434,-0.116345,5.711506,53.68,MODERATE,0.2507,LOW_TERRAIN_SIMILARITY,"Slope (46%), TWI (20%), Curvature (19%), Relief (15%)",UNKNOWN,
AIZ_04988,Aizawl,24.00615,92.847346,BLK_AIZ_R22_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_04989,Aizawl,24.010666,92.847341,BLK_AIZ_R22_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_04990,Aizawl,24.015182,92.847335,BLK_AIZ_R22_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_04991,Aizawl,24.019698,92.84733,BLK_AIZ_R22_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_04992,Aizawl,24.024215,92.847325,BLK_AIZ_R22_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_04993,Aizawl,24.028731,92.847319,BLK_AIZ_R22_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_04994,Aizawl,24.033247,92.847314,BLK_AIZ_R22_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_04995,Aizawl,24.037763,92.847309,BLK_AIZ_R23_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_04996,Aizawl,24.042279,92.847303,BLK_AIZ_R23_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_04997,Aizawl,24.046795,92.847298,BLK_AIZ_R23_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_04998,Aizawl,24.051294,92.847314,BLK_AIZ_R23_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_04999,Aizawl,24.055648,92.847885,BLK_AIZ_R23_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_05000,Aizawl,24.059969,92.848733,BLK_AIZ_R23_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_05001,Aizawl,24.063155,92.849451,BLK_AIZ_R23_C18,,,,,,NODATA_BORDER,,NODATA_BORDER,NoData Terrain Boundary Cell,UNKNOWN,
AIZ_05002,Aizawl,23.547527,92.852783,BLK_AIZ_R12_C18,34.14011,922.589844,0.746576,4.29983,53.26,MODERATE,0.0442,DISSIMILAR_TERRAIN,"Slope (68%), TWI (4%), Curvature (0%), Relief (28%)",UNKNOWN,
AIZ_05003,Aizawl,23.550013,92.852776,BLK_AIZ_R12_C18,33.362572,843.901978,-0.211278,5.554611,76.53,HIGH,0.4297,MODERATE_TERRAIN_SIMILARITY,"Slope (52%), TWI (13%), Curvature (16%), Relief (19%)",UNKNOWN,
AIZ_05004,Aizawl,23.554529,92.852771,BLK_AIZ_R12_C18,25.966671,937.230225,0.182203,5.233894,57.48,MODERATE,0.6487,MODERATE_TERRAIN_SIMILARITY,"Slope (58%), TWI (13%), Curvature (6%), Relief (23%)",UNKNOWN,
AIZ_05005,Aizawl,23.559046,92.852766,BLK_AIZ_R12_C18,29.207376,912.874146,0.052117,5.358425,64.57,MODERATE,0.71,MODERATE_TERRAIN_SIMILARITY,"Slope (54%), TWI (13%), Curvature (10%), Relief (23%)",UNKNOWN,
AIZ_05006,Aizawl,23.563562,92.852761,BLK_AIZ_R12_C18,29.884766,885.929199,0.021682,5.470902,66.71,MODERATE,0.6947,MODERATE_TERRAIN_SIMILARITY,"Slope (53%), TWI (14%), Curvature (11%), Relief (22%)",UNKNOWN,
AIZ_05007,Aizawl,23.568078,92.852756,BLK_AIZ_R12_C18,28.491907,909.522705,0.044857,5.341693,63.56,MODERATE,0.7425,MODERATE_TERRAIN_SIMILARITY,"Slope (53%), TWI (13%), Curvature (10%), Relief (24%)",UNKNOWN,
AIZ_05008,Aizawl,23.572595,92.852751,BLK_AIZ_R12_C18,27.242565,1033.192261,0.192049,5.264838,61.85,MODERATE,0.5591,MODERATE_TERRAIN_SIMILARITY,"Slope (58%), TWI (13%), Curvature (5%), Relief (24%)",UNKNOWN,
AIZ_05009,Aizawl,23.577111,92.852746,BLK_AIZ_R12_C18,22.061197,1069.629395,0.002973,5.571521,60.82,MODERATE,0.9078,HIGH_TERRAIN_SIMILARITY,"Slope (50%), TWI (16%), Curvature (12%), Relief (22%)",UNKNOWN,
AIZ_05010,Aizawl,23.581627,92.852741,BLK_AIZ_R12_C18,20.859198,1062.203491,-0.143604,5.908471,57.6,MODERATE,0.8618,HIGH_TERRAIN_SIMILARITY,"Slope (45%), TWI (21%), Curvature (19%), Relief (15%)",UNKNOWN,
AIZ_05011,Aizawl,23.586144,92.852736,BLK_AIZ_R13_C18,22.820578,1073.088013,-0.086142,5.645201,61.8,MODERATE,0.9385,HIGH_TERRAIN_SIMILARITY,"Slope (47%), TWI (17%), Curvature (15%), Relief (21%)",UNKNOWN,
AIZ_05012,Aizawl,23.59066,92.852731,BLK_AIZ_R13_C18,31.687321,1040.879272,-0.023574,5.332998,68.5,MODERATE,0.6598,MODERATE_TERRAIN_SIMILARITY,"Slope (54%), TWI (12%), Curvature (12%), Relief (22%)",UNKNOWN,
AIZ_05013,Aizawl,23.595177,92.852726,BLK_AIZ_R13_C18,31.611389,1076.053467,0.109029,5.270253,67.92,MODERATE,0.4386,MODERATE_TERRAIN_SIMILARITY,"Slope (59%), TWI (12%), Curvature (7%), Relief (22%)",UNKNOWN,
AIZ_05014,Aizawl,23.599693,92.852721,BLK_AIZ_R13_C18,29.615803,1142.929321,0.0931,5.47013,67.31,MODERATE,0.6001,MODERATE_TERRAIN_SIMILARITY,"Slope (56%), TWI (14%), Curvature (8%), Relief (22%)",UNKNOWN,
AIZ_05015,Aizawl,23.604209,92.852716,BLK_AIZ_R13_C18,22.807211,1130.550293,0.349823,5.45993,57.52,MODERATE,0.3319,LOW_TERRAIN_SIMILARITY,"Slope (61%), TWI (16%), Curvature (0%), Relief (23%)",UNKNOWN,
AIZ_05016,Aizawl,23.608726,92.852711,BLK_AIZ_R13_C18,17.894541,1074.486328,0.109611,5.842542,52.6,MODERATE,0.8266,HIGH_TERRAIN_SIMILARITY,"Slope (53%), TWI (22%), Curvature (10%), Relief (15%)",UNKNOWN,
AIZ_05017,Aizawl,23.613242,92.852706,BLK_AIZ_R13_C18,17.884144,1043.917603,0.241456,5.527068,46.13,LOW,0.6897,MODERATE_TERRAIN_SIMILARITY,"Slope (57%), TWI (21%), Curvature (4%), Relief (18%)",UNKNOWN,
AIZ_05018,Aizawl,23.617758,92.852701,BLK_AIZ_R13_C18,19.83321,1029.555176,-0.127759,5.775127,58.3,MODERATE,0.8462,HIGH_TERRAIN_SIMILARITY,"Slope (44%), TWI (19%), Curvature (18%), Relief (19%)",UNKNOWN,
AIZ_05019,Aizawl,23.622275,92.852696,BLK_AIZ_R13_C18,23.64809,1001.817444,0.155912,5.230453,55.47,MODERATE,0.757,HIGH_TERRAIN_SIMILARITY,"Slope (54%), TWI (14%), Curvature (7%), Relief (25%)",UNKNOWN,
AIZ_05020,Aizawl,23.626791,92.852691,BLK_AIZ_R13_C18,23.203289,1005.17688,0.211714,5.314165,49.69,LOW,0.7168,MODERATE_TERRAIN_SIMILARITY,"Slope (60%), TWI (17%), Curvature (6%), Relief (17%)",UNKNOWN,
AIZ_05021,Aizawl,23.631307,92.852686,BLK_AIZ_R14_C18,26.385098,994.4552,0.244672,5.145895,52.7,MODERATE,0.5421,MODERATE_TERRAIN_SIMILARITY,"Slope (65%), TWI (14%), Curvature (4%), Relief (17%)",UNKNOWN,
AIZ_05022,Aizawl,23.635824,92.852681,BLK_AIZ_R14_C18,29.700344,916.28241,-0.044081,5.340268,68.21,MODERATE,0.6419,MODERATE_TERRAIN_SIMILARITY,"Slope (53%), TWI (12%), Curvature (12%), Relief (23%)",UNKNOWN,
AIZ_05023,Aizawl,23.64034,92.852676,BLK_AIZ_R14_C18,28.392818,884.53418,0.038375,5.567701,65.95,MODERATE,0.7403,MODERATE_TERRAIN_SIMILARITY,"Slope (52%), TWI (15%), Curvature (10%), Relief (23%)",UNKNOWN,
AIZ_05024,Aizawl,23.644856,92.85267,BLK_AIZ_R14_C18,31.327877,922.36145,0.224481,5.117865,62.91,MODERATE,0.4059,MODERATE_TERRAIN_SIMILARITY,"Slope (61%), TWI (11%), Curvature (4%), Relief (24%)",UNKNOWN,
AIZ_05025,Aizawl,23.649373,92.852665,BLK_AIZ_R14_C18,31.362436,895.323853,0.07374,5.263221,65.63,MODERATE,0.5897,MODERATE_TERRAIN_SIMILARITY,"Slope (56%), TWI (12%), Curvature (9%), Relief (23%)",UNKNOWN,
AIZ_05026,Aizawl,23.653889,92.85266,BLK_AIZ_R14_C18,32.709351,823.791626,0.031792,5.281668,67.52,MODERATE,0.5379,MODERATE_TERRAIN_SIMILARITY,"Slope (56%), TWI (12%), Curvature (10%), Relief (22%)",UNKNOWN,
AIZ_05027,Aizawl,23.658405,92.852655,BLK_AIZ_R14_C18,31.546509,757.319519,-0.214628,5.57627,74.44,HIGH,0.49,MODERATE_TERRAIN_SIMILARITY,"Slope (50%), TWI (13%), Curvature (17%), Relief (20%)",UNKNOWN,
AIZ_05028,Aizawl,23.662922,92.85265,BLK_AIZ_R14_C18,26.716797,759.107361,-0.035315,5.613267,65.95,MODERATE,0.7319,MODERATE_TERRAIN_SIMILARITY,"Slope (49%), TWI (15%), Curvature (13%), Relief (23%)",UNKNOWN,
AIZ_05029,Aizawl,23.667438,92.852645,BLK_AIZ_R14_C18,27.914665,756.924561,-0.140894,5.665308,70.97,HIGH,0.6188,MODERATE_TERRAIN_SIMILARITY,"Slope (49%), TWI (15%), Curvature (15%), Relief (21%)",UNKNOWN,
AIZ_05030,Aizawl,23.671954,92.85264,BLK_AIZ_R14_C18,28.838367,751.662659,-0.055332,5.440582,65.92,MODERATE,0.6576,MODERATE_TERRAIN_SIMILARITY,"Slope (52%), TWI (14%), Curvature (13%), Relief (21%)",UNKNOWN,
AIZ_05031,Aizawl,23.676471,92.852635,BLK_AIZ_R15_C18,27.65107,757.900208,-0.00107,5.330585,63.21,MODERATE,0.6582,MODERATE_TERRAIN_SIMILARITY,"Slope (53%), TWI (13%), Curvature (12%), Relief (22%)",UNKNOWN,
AIZ_05032,Aizawl,23.680987,92.85263,BLK_AIZ_R15_C18,26.172028,758.24292,-0.072925,5.686476,63.9,MODERATE,0.7506,HIGH_TERRAIN_SIMILARITY,"Slope (49%), TWI (16%), Curvature (14%), Relief (21%)",UNKNOWN,
AIZ_05033,Aizawl,23.685503,92.852625,BLK_AIZ_R15_C18,27.801712,832.220703,0.162431,5.090863,57.03,MODERATE,0.5437,MODERATE_TERRAIN_SIMILARITY,"Slope (61%), TWI (12%), Curvature (7%), Relief (20%)",UNKNOWN,
AIZ_05034,Aizawl,23.69002,92.85262,BLK_AIZ_R15_C18,26.829821,692.120667,-0.167054,5.599534,67.42,MODERATE,0.6251,MODERATE_TERRAIN_SIMILARITY,"Slope (48%), TWI (15%), Curvature (17%), Relief (20%)",UNKNOWN,
AIZ_05035,Aizawl,23.694536,92.852615,BLK_AIZ_R15_C18,28.879467,612.836792,-0.291543,5.69999,74.01,HIGH,0.401,MODERATE_TERRAIN_SIMILARITY,"Slope (48%), TWI (14%), Curvature (19%), Relief (19%)",UNKNOWN,
AIZ_05036,Aizawl,23.699052,92.85261,BLK_AIZ_R15_C18,28.361496,669.212097,0.246211,4.943275,55.91,MODERATE,0.3943,LOW_TERRAIN_SIMILARITY,"Slope (61%), TWI (11%), Curvature (4%), Relief (24%)",UNKNOWN,
AIZ_05037,Aizawl,23.703569,92.852605,BLK_AIZ_R15_C18,26.450047,557.189331,-0.082738,5.576502,63.13,MODERATE,0.5467,MODERATE_TERRAIN_SIMILARITY,"Slope (52%), TWI (16%), Curvature (15%), Relief (17%)",UNKNOWN,
AIZ_05038,Aizawl,23.708085,92.8526,BLK_AIZ_R15_C18,25.491333,615.420532,0.034745,5.429323,58.99,MODERATE,0.6117,MODERATE_TERRAIN_SIMILARITY,"Slope (53%), TWI (15%), Curvature (11%), Relief (21%)",UNKNOWN,
AIZ_05039,Aizawl,23.712601,92.852594,BLK_AIZ_R15_C18,30.31691,695.270508,-0.092735,5.514078,69.12,MODERATE,0.5897,MODERATE_TERRAIN_SIMILARITY,"Slope (51%), TWI (14%), Curvature (14%), Relief (21%)",UNKNOWN,
AIZ_05040,Aizawl,23.717117,92.852589,BLK_AIZ_R15_C18,27.940269,792.373596,0.070245,5.20084,60.95,MODERATE,0.5846,MODERATE_TERRAIN_SIMILARITY,"Slope (57%), TWI (12%), Curvature (10%), Relief (21%)",UNKNOWN,
AIZ_05041,Aizawl,23.721634,92.852584,BLK_AIZ_R16_C18,32.098114,692.755493,0.016724,5.258993,67.45,MODERATE,0.4749,MODERATE_TERRAIN_SIMILARITY,"Slope (56%), TWI (12%), Curvature (11%), Relief (21%)",UNKNOWN,
AIZ_05042,Aizawl,23.72615,92.852579,BLK_AIZ_R16_C18,27.983936,708.961853,-0.034546,5.377409,65.48,MODERATE,0.6368,MODERATE_TERRAIN_SIMILARITY,"Slope (51%), TWI (13%), Curvature (13%), Relief (23%)",UNKNOWN,
AIZ_05043,Aizawl,23.730666,92.852574,BLK_AIZ_R16_C18,28.238111,808.371948,-0.150525,5.305532,67.66,MODERATE,0.645,MODERATE_TERRAIN_SIMILARITY,"Slope (50%), TWI (12%), Curvature (16%), Relief (22%)",UNKNOWN,
AIZ_05044,Aizawl,23.735183,92.852569,BLK_AIZ_R16_C18,30.711788,750.030701,0.020536,5.472116,69.83,MODERATE,0.4585,MODERATE_TERRAIN_SIMILARITY,"Slope (55%), TWI (13%), Curvature (10%), Relief (22%)",UNKNOWN,
AIZ_05045,Aizawl,23.739699,92.852564,BLK_AIZ_R16_C18,29.099852,647.739136,-0.189664,5.590291,70.18,HIGH,0.505,MODERATE_TERRAIN_SIMILARITY,"Slope (50%), TWI (14%), Curvature (17%), Relief (19%)",UNKNOWN,
AIZ_05046,Aizawl,23.744215,92.852559,BLK_AIZ_R16_C18,28.507318,766.774109,0.10626,5.1562,61.71,MODERATE,0.5569,MODERATE_TERRAIN_SIMILARITY,"Slope (57%), TWI (12%), Curvature (8%), Relief (23%)",UNKNOWN,
AIZ_05047,Aizawl,23.748731,92.852554,BLK_AIZ_R16_C18,24.819862,771.792175,0.314204,5.227198,55.05,MODERATE,0.4113,MODERATE_TERRAIN_SIMILARITY,"Slope (61%), TWI (14%), Curvature (1%), Relief (24%)",UNKNOWN,
AIZ_05048,Aizawl,23.753248,92.852549,BLK_AIZ_R16_C18,25.000427,783.826904,0.154921,5.298402,58.02,MODERATE,0.6122,MODERATE_TERRAIN_SIMILARITY,"Slope (56%), TWI (14%), Curvature (7%), Relief (23%)",UNKNOWN,
AIZ_05049,Aizawl,23.757764,92.852544,BLK_AIZ_R16_C18,18.755981,808.584412,0.136132,5.470761,47.89,LOW,0.6846,MODERATE_TERRAIN_SIMILARITY,"Slope (54%), TWI (19%), Curvature (9%), Relief (18%)",UNKNOWN,
AIZ_05050,Aizawl,23.76228,92.852539,BLK_AIZ_R16_C18,21.748182,793.567932,0.000552,5.483978,55.76,MODERATE,0.7674,HIGH_TERRAIN_SIMILARITY,"Slope (53%), TWI (17%), Curvature (13%), Relief (17%)",UNKNOWN,
AIZ_05051,Aizawl,23.766797,92.852533,BLK_AIZ_R17_C18,21.409042,795.731262,0.185279,5.217294,49.65,LOW,0.6245,MODERATE_TERRAIN_SIMILARITY,"Slope (57%), TWI (15%), Curvature (7%), Relief (21%)",UNKNOWN,
AIZ_05052,Aizawl,23.771313,92.852528,BLK_AIZ_R17_C18,24.211748,795.412659,0.077925,5.321188,57.38,MODERATE,0.7228,MODERATE_TERRAIN_SIMILARITY,"Slope (53%), TWI (14%), Curvature (10%), Relief (23%)",UNKNOWN,
AIZ_05053,Aizawl,23.775829,92.852523,BLK_AIZ_R17_C18,22.930822,691.949768,-0.037004,5.427185,55.6,MODERATE,0.6896,MODERATE_TERRAIN_SIMILARITY,"Slope (52%), TWI (16%), Curvature (15%), Relief (17%)",UNKNOWN,
AIZ_05054,Aizawl,23.780345,92.852518,BLK_AIZ_R17_C18,27.220215,633.40863,-0.060486,5.439979,67.18,MODERATE,0.5296,MODERATE_TERRAIN_SIMILARITY,"Slope (52%), TWI (13%), Curvature (13%), Relief (22%)",UNKNOWN,
AIZ_05055,Aizawl,23.784862,92.852513,BLK_AIZ_R17_C18,25.988714,637.767212,0.130981,5.154071,58.58,MODERATE,0.5237,MODERATE_TERRAIN_SIMILARITY,"Slope (55%), TWI (12%), Curvature (8%), Relief (25%)",UNKNOWN,
AIZ_05056,Aizawl,23.789378,92.852508,BLK_AIZ_R17_C18,23.478909,616.739746,0.192926,5.192997,50.68,MODERATE,0.5045,MODERATE_TERRAIN_SIMILARITY,"Slope (58%), TWI (15%), Curvature (6%), Relief (21%)",UNKNOWN,
AIZ_05057,Aizawl,23.793894,92.852503,BLK_AIZ_R17_C18,25.194839,569.321594,0.141944,5.229474,52.88,MODERATE,0.4869,MODERATE_TERRAIN_SIMILARITY,"Slope (61%), TWI (15%), Curvature (8%), Relief (16%)",UNKNOWN,
AIZ_05058,Aizawl,23.79841,92.852498,BLK_AIZ_R17_C18,25.606537,528.786377,0.203944,5.164221,53.9,MODERATE,0.4031,MODERATE_TERRAIN_SIMILARITY,"Slope (61%), TWI (14%), Curvature (5%), Relief (20%)",UNKNOWN,
AIZ_05059,Aizawl,23.802927,92.852493,BLK_AIZ_R17_C18,25.605837,483.715607,0.166907,5.22203,53.49,MODERATE,0.4182,MODERATE_TERRAIN_SIMILARITY,"Slope (60%), TWI (14%), Curvature (7%), Relief (19%)",UNKNOWN,
AIZ_05060,Aizawl,23.807443,92.852488,BLK_AIZ_R17_C18,28.78899,356.743408,-0.237159,5.633063,71.31,HIGH,0.3291,LOW_TERRAIN_SIMILARITY,"Slope (48%), TWI (14%), Curvature (18%), Relief (20%)",UNKNOWN,
AIZ_05061,Aizawl,23.811959,92.852483,BLK_AIZ_R18_C18,26.636343,232.4552,0.072216,5.447761,65.32,MODERATE,0.2445,LOW_TERRAIN_SIMILARITY,"Slope (54%), TWI (14%), Curvature (9%), Relief (23%)",UNKNOWN,
AIZ_05062,Aizawl,23.816475,92.852477,BLK_AIZ_R18_C18,18.614941,179.08844,-0.098399,6.220973,59.26,MODERATE,0.2805,LOW_TERRAIN_SIMILARITY,"Slope (46%), TWI (23%), Curvature (16%), Relief (15%)",UNKNOWN,
AIZ_05063,Aizawl,23.820992,92.852472,BLK_AIZ_R18_C18,21.518049,181.295578,-0.167325,6.089328,61.18,MODERATE,0.2815,LOW_TERRAIN_SIMILARITY,"Slope (47%), TWI (21%), Curvature (18%), Relief (14%)",UNKNOWN,
AIZ_05064,Aizawl,23.825508,92.852467,BLK_AIZ_R18_C18,23.568821,249.276459,0.201161,5.385672,55.3,MODERATE,0.2204,LOW_TERRAIN_SIMILARITY,"Slope (61%), TWI (16%), Curvature (5%), Relief (18%)",UNKNOWN,
AIZ_05065,Aizawl,23.830024,92.852462,BLK_AIZ_R18_C18,27.380386,279.866608,-0.016315,5.293599,64.61,MODERATE,0.2999,LOW_TERRAIN_SIMILARITY,"Slope (53%), TWI (13%), Curvature (12%), Relief (22%)",UNKNOWN,
AIZ_05066,Aizawl,23.83454,92.852457,BLK_AIZ_R18_C18,29.850313,350.090363,-0.01092,5.373959,66.57,MODERATE,0.3341,LOW_TERRAIN_SIMILARITY,"Slope (54%), TWI (13%), Curvature (12%), Relief (21%)",UNKNOWN,
AIZ_05067,Aizawl,23.839056,92.852452,BLK_AIZ_R18_C18,28.493511,429.868408,0.200974,5.142673,58.46,MODERATE,0.3403,LOW_TERRAIN_SIMILARITY,"Slope (57%), TWI (12%), Curvature (5%), Relief (26%)",UNKNOWN,
AIZ_05068,Aizawl,23.843573,92.852447,BLK_AIZ_R18_C18,28.513151,383.565552,-0.293921,5.502027,72.4,HIGH,0.2853,LOW_TERRAIN_SIMILARITY,"Slope (48%), TWI (13%), Curvature (19%), Relief (20%)",UNKNOWN,
AIZ_05069,Aizawl,23.848089,92.852442,BLK_AIZ_R18_C18,26.925949,403.643097,0.303843,4.972048,51.46,MODERATE,0.2581,LOW_TERRAIN_SIMILARITY,"Slope (63%), TWI (12%), Curvature (1%), Relief (24%)",UNKNOWN,
AIZ_05070,Aizawl,23.852605,92.852437,BLK_AIZ_R18_C18,23.758772,332.629425,0.015717,5.705451,59.85,MODERATE,0.4044,MODERATE_TERRAIN_SIMILARITY,"Slope (52%), TWI (18%), Curvature (12%), Relief (18%)",UNKNOWN,
AIZ_05071,Aizawl,23.857121,92.852431,BLK_AIZ_R19_C18,27.152529,372.471283,0.10699,5.228122,60.01,MODERATE,0.3421,LOW_TERRAIN_SIMILARITY,"Slope (57%), TWI (13%), Curvature (8%), Relief (22%)",UNKNOWN,
AIZ_05072,Aizawl,23.861638,92.852426,BLK_AIZ_R19_C18,22.052792,311.749725,-0.262369,5.901417,63.5,MODERATE,0.3269,LOW_TERRAIN_SIMILARITY,"Slope (45%), TWI (19%), Curvature (21%), Relief (15%)",UNKNOWN,
