cell_id,district,ffsi_score,ffsi_class,primary_contributor,status
AIZ_07202,Aizawl,67.18,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07203,Aizawl,68.97,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07204,Aizawl,62.48,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07205,Aizawl,11.34,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07206,Aizawl,22.72,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07207,Aizawl,24.61,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07208,Aizawl,21.01,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07209,Aizawl,18.5,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07210,Aizawl,64.6,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07211,Aizawl,17.36,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07212,Aizawl,15.65,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07213,Aizawl,63.66,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07214,Aizawl,61.01,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07215,Aizawl,20.75,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07216,Aizawl,64.09,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07217,Aizawl,63.31,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07218,Aizawl,19.35,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07219,Aizawl,62.68,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07220,Aizawl,58.68,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07221,Aizawl,18.6,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07222,Aizawl,41.32,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07223,Aizawl,61.76,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07224,Aizawl,25.25,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07225,Aizawl,24.98,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07226,Aizawl,64.84,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07227,Aizawl,25.82,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07228,Aizawl,63.06,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07229,Aizawl,25.94,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07230,Aizawl,22.37,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07231,Aizawl,22.51,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07232,Aizawl,23.35,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07233,Aizawl,42.84,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07234,Aizawl,23.13,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07235,Aizawl,60.34,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07236,Aizawl,57.32,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07237,Aizawl,32.8,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07238,Aizawl,38.59,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07239,Aizawl,14.59,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07240,Aizawl,60.54,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07241,Aizawl,15.67,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07242,Aizawl,53.72,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07243,Aizawl,17.39,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07244,Aizawl,58.42,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07245,Aizawl,58.93,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07246,Aizawl,55.46,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07247,Aizawl,59.69,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07248,Aizawl,15.57,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07249,Aizawl,60.69,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07250,Aizawl,15.41,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07251,Aizawl,58.79,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07252,Aizawl,57.7,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07253,Aizawl,17.33,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07254,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07255,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07256,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07257,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07258,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07259,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07260,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07261,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07262,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07263,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07264,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07265,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07266,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07267,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07268,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07269,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07270,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07271,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07272,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07273,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07274,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07275,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07276,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07277,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07278,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07279,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07280,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07281,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07282,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07283,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07284,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07285,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07286,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07287,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07288,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07289,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07290,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07291,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07292,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07293,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07294,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07295,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07296,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07297,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07298,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07299,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07300,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07301,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07302,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07303,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07304,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07305,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07306,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07307,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07308,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07309,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07310,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07311,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07312,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07313,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07314,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07315,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07316,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07317,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07318,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07319,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07320,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07321,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07322,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07323,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07324,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07325,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07326,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07327,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07328,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07329,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07330,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07331,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07332,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07333,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07334,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07335,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07336,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07337,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07338,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07339,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07340,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07341,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07342,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07343,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07344,Aizawl,64.25,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07345,Aizawl,24.86,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07346,Aizawl,21.67,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07347,Aizawl,13.78,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07348,Aizawl,18.55,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07349,Aizawl,12.09,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07350,Aizawl,63.77,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07351,Aizawl,12.26,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07352,Aizawl,61.7,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07353,Aizawl,66.12,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07354,Aizawl,19.68,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07355,Aizawl,13.31,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07356,Aizawl,13.74,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07357,Aizawl,67.12,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07358,Aizawl,21.15,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07359,Aizawl,18.31,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07360,Aizawl,14.95,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07361,Aizawl,59.89,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07362,Aizawl,67.72,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07363,Aizawl,20.02,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07364,Aizawl,21.45,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07365,Aizawl,14.61,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07366,Aizawl,17.05,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07367,Aizawl,16.44,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07368,Aizawl,59.17,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07369,Aizawl,66.74,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07370,Aizawl,17.11,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07371,Aizawl,58.83,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07372,Aizawl,58.76,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07373,Aizawl,15.99,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07374,Aizawl,17.79,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07375,Aizawl,53.82,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07376,Aizawl,64.85,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07377,Aizawl,63.35,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07378,Aizawl,59.28,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07379,Aizawl,17.92,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07380,Aizawl,58.13,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07381,Aizawl,56.26,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07382,Aizawl,57.37,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07383,Aizawl,35.86,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07384,Aizawl,58.85,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07385,Aizawl,17.15,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07386,Aizawl,28.3,VERY_LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07387,Aizawl,57.49,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07388,Aizawl,64.61,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07389,Aizawl,16.65,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07390,Aizawl,37.27,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07391,Aizawl,56.68,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07392,Aizawl,58.73,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07393,Aizawl,58.4,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07394,Aizawl,25.96,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07395,Aizawl,59.25,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07396,Aizawl,16.46,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07397,Aizawl,62.37,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07398,Aizawl,59.82,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07399,Aizawl,61.49,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07400,Aizawl,63.16,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07401,Aizawl,15.88,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07402,Aizawl,18.71,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07403,Aizawl,17.81,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07404,Aizawl,17.46,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07405,Aizawl,68.24,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07406,Aizawl,20.55,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07407,Aizawl,54.29,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07408,Aizawl,65.91,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07409,Aizawl,21.28,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07410,Aizawl,20.73,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07411,Aizawl,23.55,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07412,Aizawl,60.54,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07413,Aizawl,20.11,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07414,Aizawl,25.59,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07415,Aizawl,63.19,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07416,Aizawl,13.23,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07417,Aizawl,20.34,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07418,Aizawl,42.76,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07419,Aizawl,21.51,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07420,Aizawl,21.03,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07421,Aizawl,22.02,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07422,Aizawl,18.99,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07423,Aizawl,49.19,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07424,Aizawl,22.48,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07425,Aizawl,22.46,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07426,Aizawl,24.15,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07427,Aizawl,16.75,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07428,Aizawl,19.32,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07429,Aizawl,20.92,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07430,Aizawl,21.26,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07431,Aizawl,17.27,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07432,Aizawl,13.95,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07433,Aizawl,13.5,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07434,Aizawl,12.05,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07435,Aizawl,18.53,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07436,Aizawl,19.58,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07437,Aizawl,17.63,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07438,Aizawl,15.4,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07439,Aizawl,19.06,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07440,Aizawl,14.96,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07441,Aizawl,18.04,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07442,Aizawl,59.13,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07443,Aizawl,18.35,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07444,Aizawl,56.59,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07445,Aizawl,56.02,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07446,Aizawl,59.17,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07447,Aizawl,60.19,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07448,Aizawl,18.55,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07449,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07450,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07451,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07452,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07453,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07454,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07455,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07456,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07457,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07458,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07459,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07460,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07461,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07462,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07463,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07464,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07465,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07466,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07467,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07468,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07469,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07470,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07471,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07472,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07473,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07474,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07475,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07476,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07477,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07478,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07479,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07480,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07481,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07482,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07483,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07484,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07485,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07486,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07487,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07488,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07489,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07490,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07491,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07492,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07493,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07494,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07495,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07496,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07497,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07498,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07499,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07500,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07501,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07502,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07503,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07504,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07505,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07506,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07507,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07508,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07509,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07510,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07511,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07512,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07513,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07514,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07515,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07516,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07517,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07518,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07519,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07520,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07521,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07522,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07523,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07524,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07525,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07526,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07527,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07528,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07529,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07530,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07531,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07532,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07533,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07534,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07535,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07536,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07537,Aizawl,,,,INSUFFICIENT_DATA
AIZ_07538,Aizawl,65.06,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07539,Aizawl,63.8,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07540,Aizawl,25.27,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_07541,Aizawl,20.34,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07542,Aizawl,10.56,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07543,Aizawl,16.86,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07544,Aizawl,64.37,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07545,Aizawl,17.03,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07546,Aizawl,35.49,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07547,Aizawl,63.63,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07548,Aizawl,19.49,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07549,Aizawl,14.83,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07550,Aizawl,57.87,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07551,Aizawl,66.22,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07552,Aizawl,38.3,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07553,Aizawl,15.4,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07554,Aizawl,59.41,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07555,Aizawl,58.47,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07556,Aizawl,65.35,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_07557,Aizawl,29.32,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_07558,Aizawl,18.58,VERY_LOW,Large upstream contributing catchment,AVAILABLE
