cell_id,district,exposure_status,nearest_road_distance_m,nearest_road_class,road_length_in_cell_m,nearest_hospital_distance_m,nearest_hospital_name,nearest_school_distance_m,nearest_school_name
KOH_00246,Kohima,AVAILABLE,1146.3,residential,0.0,15608.9,Naga Hospital,9147.2,Government Primary School
KOH_00247,Kohima,AVAILABLE,1257.5,residential,0.0,15716.8,Naga Hospital,9185.8,Government Primary School
KOH_00248,Kohima,AVAILABLE,1333.5,residential,0.0,15839.7,Naga Hospital,9251.3,Government Primary School
KOH_00249,Kohima,AVAILABLE,1385.2,track,0.0,15977.3,Naga Hospital,9343.2,Government Primary School
KOH_00250,Kohima,AVAILABLE,1455.0,track,0.0,16129.2,Naga Hospital,9460.6,Government Primary School
KOH_00251,Kohima,AVAILABLE,1677.9,track,0.0,16295.1,Naga Hospital,9602.6,Government Primary School
KOH_00252,Kohima,AVAILABLE,2003.4,track,0.0,16456.9,Regimental Hospital,9768.2,Government Primary School
KOH_00253,Kohima,AVAILABLE,1963.2,residential,0.0,16442.9,Regimental Hospital,9915.0,Government Primary School
KOH_00254,Kohima,AVAILABLE,1063.7,trunk,0.0,18458.1,Khuzama T.B. Hospital,11995.5,Government High School
KOH_00255,Kohima,AVAILABLE,1297.0,trunk,0.0,18529.6,Government Hospital; Zakhama,11810.0,Government High School
KOH_00256,Kohima,AVAILABLE,1768.5,trunk,0.0,18386.7,Government Hospital; Zakhama,11414.2,Government High School
KOH_00257,Kohima,AVAILABLE,2261.0,trunk,0.0,18240.2,Government Hospital; Zakhama,11008.5,Government High School
KOH_00258,Kohima,AVAILABLE,2755.9,trunk,0.0,18038.9,Kohima Mental Hospital,10610.8,Government High School
KOH_00259,Kohima,AVAILABLE,3251.5,trunk,0.0,17790.2,Kohima Mental Hospital,10222.1,Government High School
KOH_00260,Kohima,AVAILABLE,3746.3,trunk,0.0,17546.9,Kohima Mental Hospital,9840.6,Government High School
KOH_00261,Kohima,AVAILABLE,4245.9,trunk,0.0,17325.4,Kohima Mental Hospital,9476.0,Government High School
KOH_00262,Kohima,AVAILABLE,3776.7,secondary,0.0,17110.2,Kohima Mental Hospital,9121.3,Government High School
KOH_00263,Kohima,AVAILABLE,3280.5,secondary,0.0,16907.0,Kohima Mental Hospital,8780.6,Government High School
KOH_00264,Kohima,AVAILABLE,2785.4,secondary,0.0,16716.4,Kohima Mental Hospital,8455.9,Government High School
KOH_00265,Kohima,AVAILABLE,2292.2,secondary,0.0,16538.6,Kohima Mental Hospital,8148.9,Government High School
KOH_00266,Kohima,AVAILABLE,1801.8,secondary,0.0,16374.2,Kohima Mental Hospital,7861.7,Government High School
KOH_00267,Kohima,AVAILABLE,1318.5,secondary,0.0,16199.3,Kohima Diagnostic Center,7596.6,Government High School
KOH_00268,Kohima,AVAILABLE,848.9,secondary,0.0,16025.4,Kohima Diagnostic Center,7356.0,Government High School
KOH_00269,Kohima,AVAILABLE,385.2,secondary,0.0,15865.3,Kohima Diagnostic Center,7142.3,Government High School
KOH_00270,Kohima,AVAILABLE,34.5,secondary,642.4,15719.6,Kohima Diagnostic Center,6958.1,Government High School
KOH_00271,Kohima,AVAILABLE,478.0,secondary,0.0,15588.5,Kohima Diagnostic Center,6805.7,Government High School
KOH_00272,Kohima,AVAILABLE,914.1,secondary,0.0,15472.5,Kohima Diagnostic Center,6687.3,Government High School
KOH_00273,Kohima,AVAILABLE,1336.4,secondary,0.0,15371.9,Kohima Diagnostic Center,6604.7,Government High School
KOH_00274,Kohima,AVAILABLE,1736.6,secondary,0.0,15287.0,Kohima Diagnostic Center,6559.3,Government High School
KOH_00275,Kohima,AVAILABLE,2171.4,secondary,0.0,15171.5,Naga Hospital,6551.8,Government High School
KOH_00276,Kohima,AVAILABLE,2623.7,secondary,0.0,15068.3,Naga Hospital,6582.5,Government High School
KOH_00277,Kohima,AVAILABLE,3075.3,secondary,0.0,14981.1,Naga Hospital,6650.6,Government High School
KOH_00278,Kohima,AVAILABLE,3539.8,secondary,0.0,14910.1,Naga Hospital,6755.2,Government High School
KOH_00279,Kohima,AVAILABLE,3966.8,secondary,0.0,14855.6,Naga Hospital,6894.6,Government High School
KOH_00280,Kohima,AVAILABLE,4251.2,residential,0.0,14817.8,Naga Hospital,7066.7,Government High School
KOH_00281,Kohima,AVAILABLE,3795.0,residential,0.0,14796.8,Naga Hospital,7269.1,Government High School
KOH_00282,Kohima,AVAILABLE,3351.3,residential,0.0,14792.7,Naga Hospital,7499.5,Government High School
KOH_00283,Kohima,AVAILABLE,2925.8,residential,0.0,14805.5,Naga Hospital,7755.3,Government High School
KOH_00284,Kohima,AVAILABLE,2527.8,residential,0.0,14835.1,Naga Hospital,8034.1,Government High School
KOH_00285,Kohima,AVAILABLE,2172.4,residential,0.0,14881.5,Naga Hospital,8333.6,Government High School
KOH_00286,Kohima,AVAILABLE,1883.8,residential,0.0,14944.5,Naga Hospital,8651.7,Government High School
KOH_00287,Kohima,AVAILABLE,1696.5,residential,0.0,15023.9,Naga Hospital,8635.8,Government Primary School
KOH_00288,Kohima,AVAILABLE,1645.4,residential,0.0,15119.4,Naga Hospital,8647.9,Government Primary School
KOH_00289,Kohima,AVAILABLE,1742.7,residential,0.0,15230.7,Naga Hospital,8688.7,Government Primary School
KOH_00290,Kohima,AVAILABLE,1820.0,residential,0.0,15357.5,Naga Hospital,8757.9,Government Primary School
KOH_00291,Kohima,AVAILABLE,1884.9,track,0.0,15499.4,Naga Hospital,8854.9,Government Primary School
KOH_00292,Kohima,AVAILABLE,1936.8,track,0.0,15656.0,Naga Hospital,8978.7,Government Primary School
KOH_00293,Kohima,AVAILABLE,2109.4,track,0.0,15826.8,Naga Hospital,9128.2,Government Primary School
KOH_00294,Kohima,AVAILABLE,2231.9,residential,0.0,15957.6,Regimental Hospital,9302.3,Government Primary School
KOH_00295,Kohima,AVAILABLE,1743.1,residential,0.0,15928.8,Regimental Hospital,9487.5,Government Primary School
KOH_00296,Kohima,AVAILABLE,1474.5,residential,0.0,15908.1,Regimental Hospital,9587.8,Government Primary School
KOH_00297,Kohima,AVAILABLE,1153.6,trunk,0.0,18246.7,Khuzama T.B. Hospital,11880.2,Government High School
KOH_00298,Kohima,AVAILABLE,1479.4,trunk,0.0,18081.8,Government Hospital; Zakhama,11550.5,Government High School
KOH_00299,Kohima,AVAILABLE,1929.4,trunk,0.0,17911.2,Government Hospital; Zakhama,11134.8,Government High School
KOH_00300,Kohima,AVAILABLE,2388.9,trunk,0.0,17760.8,Government Hospital; Zakhama,10718.5,Government High School
KOH_00301,Kohima,AVAILABLE,2862.1,trunk,0.0,17610.0,Kohima Mental Hospital,10309.6,Government High School
KOH_00302,Kohima,AVAILABLE,3343.1,trunk,0.0,17355.2,Kohima Mental Hospital,9909.1,Government High School
KOH_00303,Kohima,AVAILABLE,3828.9,trunk,0.0,17111.1,Kohima Mental Hospital,9518.0,Government High School
KOH_00304,Kohima,AVAILABLE,4318.0,trunk,0.0,16878.4,Kohima Mental Hospital,9137.6,Government High School
KOH_00305,Kohima,AVAILABLE,3863.1,secondary,0.0,16657.4,Kohima Mental Hospital,8769.1,Government High School
KOH_00306,Kohima,AVAILABLE,3378.7,secondary,0.0,16448.7,Kohima Mental Hospital,8414.2,Government High School
KOH_00307,Kohima,AVAILABLE,2899.5,secondary,0.0,16252.6,Kohima Mental Hospital,8074.8,Government High School
KOH_00308,Kohima,AVAILABLE,2426.5,secondary,0.0,16069.8,Kohima Mental Hospital,7752.7,Government High School
KOH_00309,Kohima,AVAILABLE,1964.5,secondary,0.0,15900.5,Kohima Mental Hospital,7450.3,Government High School
KOH_00310,Kohima,AVAILABLE,1492.8,secondary,0.0,15734.1,Kohima Diagnostic Center,7170.0,Government High School
KOH_00311,Kohima,AVAILABLE,1041.6,secondary,0.0,15555.0,Kohima Diagnostic Center,6914.5,Government High School
KOH_00312,Kohima,AVAILABLE,615.7,secondary,0.0,15390.1,Kohima Diagnostic Center,6686.8,Government High School
KOH_00313,Kohima,AVAILABLE,159.7,secondary,361.9,15239.8,Kohima Diagnostic Center,6489.6,Government High School
KOH_00314,Kohima,AVAILABLE,236.5,secondary,260.7,15104.5,Kohima Diagnostic Center,6325.9,Government High School
KOH_00315,Kohima,AVAILABLE,630.4,secondary,0.0,14984.8,Kohima Diagnostic Center,6198.4,Government High School
KOH_00316,Kohima,AVAILABLE,1053.4,secondary,0.0,14880.9,Kohima Diagnostic Center,6109.2,Government High School
KOH_00317,Kohima,AVAILABLE,1506.1,secondary,0.0,14793.1,Kohima Diagnostic Center,6060.1,Government High School
KOH_00318,Kohima,AVAILABLE,1960.0,secondary,0.0,14684.4,Naga Hospital,6052.0,Government High School
KOH_00319,Kohima,AVAILABLE,2432.0,secondary,0.0,14577.8,Naga Hospital,6085.1,Government High School
KOH_00320,Kohima,AVAILABLE,2910.3,secondary,0.0,14487.6,Naga Hospital,6158.8,Government High School
KOH_00321,Kohima,AVAILABLE,3269.3,secondary,0.0,14414.2,Naga Hospital,6271.6,Government High School
KOH_00322,Kohima,AVAILABLE,3567.9,secondary,0.0,14357.8,Naga Hospital,6421.5,Government High School
KOH_00323,Kohima,AVAILABLE,3842.9,secondary,0.0,14318.7,Naga Hospital,6605.9,Government High School
KOH_00324,Kohima,AVAILABLE,4036.7,residential,0.0,14297.0,Naga Hospital,6822.0,Government High School
KOH_00325,Kohima,AVAILABLE,3622.8,residential,0.0,14292.7,Naga Hospital,7067.0,Government High School
KOH_00326,Kohima,AVAILABLE,3233.3,residential,0.0,14306.0,Naga Hospital,7337.9,Government High School
KOH_00327,Kohima,AVAILABLE,2878.1,residential,0.0,14336.6,Naga Hospital,7632.0,Government High School
KOH_00328,Kohima,AVAILABLE,2571.6,residential,0.0,14384.6,Naga Hospital,7946.6,Government High School
KOH_00329,Kohima,AVAILABLE,2332.9,residential,0.0,14449.8,Naga Hospital,8153.8,Government Primary School
KOH_00330,Kohima,AVAILABLE,2184.4,residential,0.0,14531.9,Naga Hospital,8135.8,Government Primary School
KOH_00331,Kohima,AVAILABLE,2145.0,residential,0.0,14630.6,Naga Hospital,8148.6,Government Primary School
KOH_00332,Kohima,AVAILABLE,2220.5,residential,0.0,14745.6,Naga Hospital,8191.9,Government Primary School
KOH_00333,Kohima,AVAILABLE,2312.2,residential,0.0,14876.5,Naga Hospital,8265.3,Government Primary School
KOH_00334,Kohima,AVAILABLE,2384.8,track,0.0,15023.0,Naga Hospital,8368.0,Government Primary School
KOH_00335,Kohima,AVAILABLE,2426.0,track,0.0,15184.5,Naga Hospital,8498.9,Government Primary School
KOH_00336,Kohima,AVAILABLE,2565.9,track,0.0,15360.5,Naga Hospital,8656.7,Government Primary School
KOH_00337,Kohima,AVAILABLE,2243.9,residential,0.0,15458.4,Regimental Hospital,8840.0,Government Primary School
KOH_00338,Kohima,AVAILABLE,1750.0,residential,0.0,15437.3,Regimental Hospital,9047.1,Government Primary School
KOH_00339,Kohima,AVAILABLE,1354.7,residential,0.0,15310.8,Regimental Hospital,9140.0,Government Primary School
KOH_00340,Kohima,AVAILABLE,1068.6,residential,0.0,15205.1,Regimental Hospital,9209.4,Government Primary School
KOH_00341,Kohima,AVAILABLE,1768.8,trunk,0.0,17560.5,Government Hospital; Zakhama,11216.7,Government High School
KOH_00342,Kohima,AVAILABLE,2120.0,trunk,0.0,17437.1,Government Hospital; Zakhama,10871.2,Government High School
KOH_00343,Kohima,AVAILABLE,2577.9,trunk,0.0,17282.6,Government Hospital; Zakhama,10444.4,Government High School
KOH_00344,Kohima,AVAILABLE,3047.4,trunk,0.0,17141.3,Government Hospital; Zakhama,10024.4,Government High School
KOH_00345,Kohima,AVAILABLE,3503.0,trunk,0.0,16923.7,Kohima Mental Hospital,9612.0,Government High School
KOH_00346,Kohima,AVAILABLE,3969.3,trunk,0.0,16673.4,Kohima Mental Hospital,9208.3,Government High School
KOH_00347,Kohima,AVAILABLE,4443.0,trunk,0.0,16434.4,Kohima Mental Hospital,8814.5,Government High School
KOH_00348,Kohima,AVAILABLE,4006.9,secondary,0.0,16207.4,Kohima Mental Hospital,8431.9,Government High School
KOH_00349,Kohima,AVAILABLE,3540.5,secondary,0.0,15992.8,Kohima Mental Hospital,8062.2,Government High School
KOH_00350,Kohima,AVAILABLE,3072.9,secondary,0.0,15791.1,Kohima Mental Hospital,7707.2,Government High School
KOH_00351,Kohima,AVAILABLE,2608.1,secondary,0.0,15602.8,Kohima Mental Hospital,7369.1,Government High School
KOH_00352,Kohima,AVAILABLE,2158.7,secondary,0.0,15428.4,Kohima Mental Hospital,7050.3,Government High School
KOH_00353,Kohima,AVAILABLE,1726.1,secondary,0.0,15268.5,Kohima Mental Hospital,6753.4,Government High School
KOH_00354,Kohima,AVAILABLE,1271.7,secondary,0.0,15086.5,Kohima Diagnostic Center,6481.6,Government High School
KOH_00355,Kohima,AVAILABLE,822.3,secondary,0.0,14916.4,Kohima Diagnostic Center,6238.0,Government High School
KOH_00356,Kohima,AVAILABLE,375.3,secondary,0.0,14761.3,Kohima Diagnostic Center,6026.2,Government High School
KOH_00357,Kohima,AVAILABLE,57.4,secondary,710.6,14621.7,Kohima Diagnostic Center,5849.6,Government High School
KOH_00358,Kohima,AVAILABLE,389.0,secondary,0.0,14497.9,Kohima Diagnostic Center,5711.4,Government High School
KOH_00359,Kohima,AVAILABLE,851.9,secondary,0.0,14390.5,Kohima Diagnostic Center,5614.4,Government High School
KOH_00360,Kohima,AVAILABLE,1329.9,secondary,0.0,14299.7,Kohima Diagnostic Center,5561.0,Government High School
KOH_00361,Kohima,AVAILABLE,1805.5,secondary,0.0,14198.3,Naga Hospital,5552.2,Government High School
KOH_00362,Kohima,AVAILABLE,2251.0,secondary,0.0,14087.9,Naga Hospital,5588.3,Government High School
KOH_00363,Kohima,AVAILABLE,2576.9,secondary,0.0,13994.6,Naga Hospital,5668.4,Government High School
KOH_00364,Kohima,AVAILABLE,2871.8,secondary,0.0,13918.6,Naga Hospital,5790.8,Government High School
KOH_00365,Kohima,AVAILABLE,3145.2,secondary,0.0,13860.2,Naga Hospital,5952.8,Government High School
KOH_00366,Kohima,AVAILABLE,3453.9,secondary,0.0,13819.7,Naga Hospital,6151.2,Government High School
KOH_00367,Kohima,AVAILABLE,3803.0,secondary,0.0,13797.2,Naga Hospital,6382.8,Government High School
KOH_00368,Kohima,AVAILABLE,3939.3,residential,0.0,13792.8,Naga Hospital,6644.0,Government High School
KOH_00369,Kohima,AVAILABLE,3584.4,residential,0.0,13806.5,Naga Hospital,6931.4,Government High School
KOH_00370,Kohima,AVAILABLE,3267.6,residential,0.0,13838.3,Naga Hospital,7242.0,Government High School
KOH_00371,Kohima,AVAILABLE,3001.1,residential,0.0,13888.0,Naga Hospital,7572.9,Government High School
KOH_00372,Kohima,AVAILABLE,2799.2,residential,0.0,13955.4,Naga Hospital,7655.0,Government Primary School
KOH_00373,Kohima,AVAILABLE,2676.8,residential,0.0,14040.4,Naga Hospital,7635.8,Government Primary School
KOH_00374,Kohima,AVAILABLE,2644.7,residential,0.0,14142.5,Naga Hospital,7649.4,Government Primary School
KOH_00375,Kohima,AVAILABLE,2706.3,residential,0.0,14261.5,Naga Hospital,7695.6,Government Primary School
KOH_00376,Kohima,AVAILABLE,2807.2,residential,0.0,14396.8,Naga Hospital,7773.6,Government Primary School
KOH_00377,Kohima,AVAILABLE,2884.7,track,0.0,14548.1,Naga Hospital,7882.7,Government Primary School
KOH_00378,Kohima,AVAILABLE,2918.8,track,0.0,14714.8,Naga Hospital,8021.5,Government Primary School
KOH_00379,Kohima,AVAILABLE,2606.4,track,0.0,14896.4,Naga Hospital,8188.6,Government Primary School
KOH_00380,Kohima,AVAILABLE,2264.3,track,0.0,14959.3,Regimental Hospital,8382.2,Government Primary School
KOH_00381,Kohima,AVAILABLE,1790.4,residential,0.0,14937.7,Regimental Hospital,8600.5,Government Primary School
KOH_00382,Kohima,AVAILABLE,1290.7,residential,0.0,14932.7,Regimental Hospital,8841.7,Government Primary School
KOH_00383,Kohima,AVAILABLE,840.3,residential,0.0,14864.1,Regimental Hospital,9011.0,Government Primary School
KOH_00384,Kohima,AVAILABLE,478.5,residential,0.0,14785.7,Regimental Hospital,9143.1,Government Primary School
KOH_00385,Kohima,AVAILABLE,2033.5,trunk,0.0,17132.6,Government Hospital; Zakhama,11011.6,Government High School
KOH_00386,Kohima,AVAILABLE,2378.0,trunk,0.0,16964.5,Government Hospital; Zakhama,10624.7,Government High School
KOH_00387,Kohima,AVAILABLE,2797.5,trunk,0.0,16805.6,Government Hospital; Zakhama,10187.5,Government High School
KOH_00388,Kohima,AVAILABLE,3238.0,trunk,0.0,16660.3,Government Hospital; Zakhama,9756.4,Government High School
KOH_00389,Kohima,AVAILABLE,3692.7,trunk,0.0,16496.1,Kohima Mental Hospital,9332.2,Government High School
KOH_00390,Kohima,AVAILABLE,4157.8,trunk,0.0,16239.2,Kohima Mental Hospital,8915.9,Government High School
KOH_00391,Kohima,AVAILABLE,4619.0,trunk,0.0,15993.8,Kohima Mental Hospital,8508.5,Government High School
KOH_00392,Kohima,AVAILABLE,4185.3,secondary,0.0,15760.4,Kohima Mental Hospital,8111.5,Government High School
KOH_00393,Kohima,AVAILABLE,3725.0,secondary,0.0,15539.6,Kohima Mental Hospital,7726.5,Government High School
KOH_00394,Kohima,AVAILABLE,3276.3,secondary,0.0,15331.9,Kohima Mental Hospital,7355.4,Government High School
KOH_00395,Kohima,AVAILABLE,2841.5,secondary,0.0,15137.9,Kohima Mental Hospital,7000.3,Government High School
KOH_00396,Kohima,AVAILABLE,2389.3,secondary,0.0,14958.2,Kohima Mental Hospital,6663.8,Government High School
KOH_00397,Kohima,AVAILABLE,1936.6,secondary,0.0,14793.1,Kohima Mental Hospital,6348.9,Government High School
KOH_00398,Kohima,AVAILABLE,1487.7,secondary,0.0,14620.1,Kohima Diagnostic Center,6058.9,Government High School
KOH_00399,Kohima,AVAILABLE,1079.2,secondary,0.0,14444.5,Kohima Diagnostic Center,5797.7,Government High School
KOH_00400,Kohima,AVAILABLE,628.7,secondary,0.0,14284.3,Kohima Diagnostic Center,5569.1,Government High School
KOH_00401,Kohima,AVAILABLE,134.0,secondary,627.9,14139.9,Kohima Diagnostic Center,5377.5,Government High School
KOH_00402,Kohima,AVAILABLE,240.1,secondary,103.7,14011.9,Kohima Diagnostic Center,5226.8,Government High School
KOH_00403,Kohima,AVAILABLE,739.8,secondary,0.0,13900.8,Kohima Diagnostic Center,5120.7,Government High School
KOH_00404,Kohima,AVAILABLE,1198.6,secondary,0.0,13806.8,Kohima Diagnostic Center,5062.0,Government High School
KOH_00405,Kohima,AVAILABLE,1556.2,secondary,0.0,13713.1,Naga Hospital,5052.4,Government High School
KOH_00406,Kohima,AVAILABLE,1870.3,secondary,0.0,13598.8,Naga Hospital,5092.0,Government High School
KOH_00407,Kohima,AVAILABLE,2167.9,secondary,0.0,13502.1,Naga Hospital,5179.9,Government High School
KOH_00408,Kohima,AVAILABLE,2452.9,secondary,0.0,13423.3,Naga Hospital,5313.5,Government High School
KOH_00409,Kohima,AVAILABLE,2748.5,secondary,0.0,13362.7,Naga Hospital,5489.6,Government High School
KOH_00410,Kohima,AVAILABLE,3096.4,secondary,0.0,13320.7,Naga Hospital,5704.2,Government High School
KOH_00411,Kohima,AVAILABLE,3481.5,secondary,0.0,13297.4,Naga Hospital,5953.1,Government High School
KOH_00412,Kohima,AVAILABLE,3892.7,secondary,0.0,13292.8,Naga Hospital,6232.4,Government High School
KOH_00413,Kohima,AVAILABLE,3967.5,residential,0.0,13307.0,Naga Hospital,6537.9,Government High School
KOH_00414,Kohima,AVAILABLE,3683.8,residential,0.0,13340.0,Naga Hospital,6866.3,Government High School
KOH_00415,Kohima,AVAILABLE,3449.6,residential,0.0,13391.6,Naga Hospital,7211.4,Government Primary School
KOH_00416,Kohima,AVAILABLE,3275.6,residential,0.0,13461.5,Naga Hospital,7156.3,Government Primary School
KOH_00417,Kohima,AVAILABLE,3171.5,residential,0.0,13549.6,Naga Hospital,7135.9,Government Primary School
KOH_00418,Kohima,AVAILABLE,3144.5,residential,0.0,13655.4,Naga Hospital,7150.4,Government Primary School
KOH_00419,Kohima,AVAILABLE,3196.5,residential,0.0,13778.5,Naga Hospital,7199.7,Government Primary School
KOH_00420,Kohima,AVAILABLE,3303.7,residential,0.0,13918.6,Naga Hospital,7283.1,Government Primary School
KOH_00421,Kohima,AVAILABLE,3060.7,track,0.0,14075.0,Naga Hospital,7399.4,Government Primary School
KOH_00422,Kohima,AVAILABLE,2642.6,track,0.0,14247.2,Naga Hospital,7547.1,Government Primary School
KOH_00423,Kohima,AVAILABLE,2255.4,track,0.0,14434.7,Naga Hospital,7724.5,Government Primary School
KOH_00424,Kohima,AVAILABLE,1900.0,track,0.0,14460.2,Regimental Hospital,7929.4,Government Primary School
KOH_00425,Kohima,AVAILABLE,1566.5,track,0.0,14437.9,Regimental Hospital,8159.8,Government Primary School
KOH_00426,Kohima,AVAILABLE,1184.3,track,0.0,14432.8,Regimental Hospital,8413.7,Government Primary School
KOH_00427,Kohima,AVAILABLE,800.3,residential,0.0,14445.0,Regimental Hospital,8689.0,Government Primary School
KOH_00428,Kohima,AVAILABLE,397.2,residential,0.0,14431.4,Regimental Hospital,8917.9,Government Primary School
