cell_id,district,lat,lon,elevation_mean,elevation_min,elevation_max,slope_mean,slope_max,aspect_mean,curvature_mean,twi_mean
AIZ_09874,Aizawl,23.513950,92.985053,1515.954834,1475.503418,1592.776245,18.651249,39.237591,347.395477,-0.125961,5.596400
AIZ_09875,Aizawl,23.518467,92.985053,1549.935425,1456.777222,1618.671631,15.336634,42.611588,206.020767,0.082488,5.981862
AIZ_09876,Aizawl,23.522983,92.985052,1467.194580,1309.173340,1532.604248,18.896278,44.832558,207.552353,-0.014290,6.325644
AIZ_09877,Aizawl,23.527500,92.985052,1358.099243,1165.511108,1475.176514,26.999830,48.601204,223.160629,0.052175,5.714513
AIZ_09878,Aizawl,23.532016,92.985051,1217.294067,1046.506104,1372.364746,30.253588,50.010910,237.522079,-0.128811,5.688336
AIZ_09879,Aizawl,23.536532,92.985051,1095.668213,1011.768311,1269.451904,22.295996,46.484646,241.764221,-0.181705,6.230648
AIZ_09880,Aizawl,23.541049,92.985050,1038.751465,986.102783,1110.905518,12.838092,38.959713,241.089478,0.059859,6.041625
AIZ_09881,Aizawl,23.545565,92.985050,933.931030,834.163391,1026.979248,23.595284,49.902260,201.021683,-0.127356,5.879757
AIZ_09882,Aizawl,23.550082,92.985049,895.675049,804.765259,952.289795,16.847000,43.470150,276.567627,0.075334,6.059208
AIZ_09883,Aizawl,23.554598,92.985049,885.768066,798.678040,962.466370,17.168415,32.102383,269.088989,0.032730,6.303526
AIZ_09884,Aizawl,23.559115,92.985048,821.995117,676.073242,981.415710,28.982807,53.048317,235.584442,-0.026983,5.603000
AIZ_09885,Aizawl,23.563631,92.985048,754.624207,689.545105,886.543274,23.309849,54.189873,323.125092,-0.085337,6.314287
AIZ_09886,Aizawl,23.568147,92.985047,832.595764,732.753845,1007.982483,29.879974,51.816128,22.272560,-0.264254,5.951737
AIZ_09887,Aizawl,23.572664,92.985047,1037.614868,825.141663,1232.104980,32.757393,47.708042,37.531342,-0.002977,5.872259
AIZ_09888,Aizawl,23.577180,92.985046,1303.936768,1076.561646,1496.566162,33.017807,53.841999,25.006178,0.135150,5.453753
AIZ_09889,Aizawl,23.581697,92.985046,1410.584717,1274.766968,1498.828369,22.903709,53.671902,216.497208,0.354010,5.343278
AIZ_09890,Aizawl,23.586213,92.985045,1132.642334,969.284851,1314.937012,30.718832,53.730213,203.820221,-0.084275,5.940020
AIZ_09891,Aizawl,23.590729,92.985045,954.797607,825.794067,1062.862549,27.799564,48.134792,228.228607,0.048379,5.528759
AIZ_09892,Aizawl,23.595246,92.985044,870.159058,807.806702,996.871643,24.140543,44.183083,326.416595,-0.246792,6.118587
AIZ_09893,Aizawl,23.599762,92.985044,1014.663818,862.750244,1235.714355,30.738846,49.947517,28.105732,-0.114036,5.627166
AIZ_09894,Aizawl,23.604278,92.985043,1188.753662,1029.920776,1378.065552,31.348791,50.459171,37.249840,-0.123743,5.685162
AIZ_09895,Aizawl,23.608795,92.985043,1212.271851,1012.968567,1357.752808,31.198769,48.578743,209.292404,0.089889,5.310568
AIZ_09896,Aizawl,23.613311,92.985042,1070.412842,961.734314,1181.012085,25.336504,45.273090,246.361267,0.181574,5.523004
AIZ_09897,Aizawl,23.617828,92.985042,901.996887,811.013855,1027.820190,27.337255,45.477192,189.591995,-0.198711,6.025460
AIZ_09898,Aizawl,23.622344,92.985041,835.584534,699.882080,955.494690,28.639523,46.027882,209.410858,0.101388,5.352431
AIZ_09899,Aizawl,23.626860,92.985041,828.006165,710.913818,927.431824,30.632467,42.834278,330.447632,0.046315,5.263530
AIZ_09900,Aizawl,23.631377,92.985040,770.747559,696.559937,906.793579,27.605484,46.181725,275.041382,-0.235664,5.716311
AIZ_09901,Aizawl,23.635893,92.985040,904.084045,757.494507,1039.635742,31.954855,44.974800,41.319771,0.090214,5.085082
AIZ_09902,Aizawl,23.640409,92.985039,1031.344971,898.234314,1187.472290,28.663151,43.314259,26.240376,0.009421,5.311670
AIZ_09903,Aizawl,23.644926,92.985039,1117.400879,985.832703,1301.957642,31.276030,45.374622,76.512329,-0.138228,5.329447
AIZ_09904,Aizawl,23.649442,92.985038,1217.671631,1052.733887,1344.659668,32.027260,46.611614,83.957954,0.043005,5.147880
AIZ_09905,Aizawl,23.653958,92.985038,1112.307495,987.641174,1255.239136,31.690605,42.703522,153.841827,0.096092,5.169629
AIZ_09906,Aizawl,23.658475,92.985037,951.812378,821.953979,1114.762451,31.977930,42.230480,177.374954,-0.036423,5.484704
AIZ_09907,Aizawl,23.662991,92.985036,835.877258,754.813354,959.738586,25.729151,41.173592,243.902527,-0.030419,5.888813
AIZ_09908,Aizawl,23.667507,92.985036,873.046509,736.196716,1018.927673,27.700449,37.987228,282.255005,0.084086,5.315747
AIZ_09909,Aizawl,23.672024,92.985035,781.298279,680.954529,956.103333,28.039474,42.508312,227.666382,-0.210745,5.563879
AIZ_09910,Aizawl,23.676540,92.985035,834.016846,714.716492,987.322693,30.095608,44.721985,29.229242,0.062332,5.215323
AIZ_09911,Aizawl,23.681056,92.985034,872.284851,786.624023,1003.196716,26.623026,42.438461,93.565483,-0.065369,5.548801
AIZ_09912,Aizawl,23.685573,92.985034,911.128479,824.644226,1032.245483,25.863571,40.607170,318.323364,-0.181225,5.872742
AIZ_09913,Aizawl,23.690089,92.985033,984.261475,886.732483,1100.273071,27.115705,42.172840,324.959717,-0.132023,5.619111
AIZ_09914,Aizawl,23.694605,92.985033,1129.603882,969.605896,1296.819092,30.994596,44.377861,336.861023,-0.071120,5.511269
AIZ_09915,Aizawl,23.699122,92.985032,1157.904663,1004.546936,1282.742310,26.669727,43.814095,219.859772,-0.083905,5.713881
AIZ_09916,Aizawl,23.703638,92.985032,1033.693848,883.976685,1211.747192,26.505285,43.892910,230.215073,0.126851,5.269444
AIZ_09917,Aizawl,23.708154,92.985031,840.616333,698.439697,1009.541443,29.090374,44.607124,191.615112,-0.122705,5.479917
AIZ_09918,Aizawl,23.712671,92.985031,810.666931,701.325073,904.775696,29.766512,47.546238,314.251923,0.216246,5.154402
AIZ_09919,Aizawl,23.717187,92.985030,786.891541,702.790710,891.620728,23.858212,39.421513,270.418884,-0.249331,5.952456
AIZ_09920,Aizawl,23.721703,92.985030,859.690125,765.897461,985.863281,24.912472,40.187344,349.179352,-0.151449,5.846383
AIZ_09921,Aizawl,23.726220,92.985029,1034.167847,906.650940,1173.783569,27.848795,40.713856,327.837128,0.106655,5.210067
AIZ_09922,Aizawl,23.730736,92.985029,1051.831909,927.975708,1182.127197,25.160980,37.810375,267.949982,-0.074073,5.688374
AIZ_09923,Aizawl,23.735252,92.985028,1041.660767,941.693115,1143.124146,21.551306,37.011890,268.729156,-0.074623,6.149684
AIZ_09924,Aizawl,23.739768,92.985028,1140.610962,1026.123657,1238.693726,25.142181,44.137672,357.220917,0.078241,5.377912
AIZ_09925,Aizawl,23.744285,92.985027,1113.560303,995.051575,1230.923218,27.073750,40.725910,154.559631,-0.111911,5.431806
AIZ_09926,Aizawl,23.748801,92.985027,1034.478149,941.644958,1149.170532,25.953074,43.935650,99.668747,-0.015888,5.473556
AIZ_09927,Aizawl,23.753317,92.985026,934.781616,807.494202,1059.275024,29.395004,44.058811,127.734558,-0.204765,5.601269
AIZ_09928,Aizawl,23.757834,92.985026,892.905334,812.382507,990.251892,24.148758,38.664982,184.035416,-0.013064,5.448241
AIZ_09929,Aizawl,23.762350,92.985025,774.318787,664.152832,895.895752,24.504396,36.884586,236.931549,-0.045269,5.714292
AIZ_09930,Aizawl,23.766866,92.985025,664.770020,543.751892,810.503296,28.407160,41.243046,195.878510,0.177710,5.134037
AIZ_09931,Aizawl,23.771383,92.985024,646.689636,541.370483,784.641113,26.377825,41.202095,342.995178,-0.237372,5.755172
AIZ_09932,Aizawl,23.775899,92.985024,817.829895,741.569702,878.776428,23.044563,40.204803,359.487854,0.141764,5.271914
AIZ_09933,Aizawl,23.780415,92.985023,863.146667,782.115417,933.120789,21.198360,34.812641,333.750610,-0.037890,5.542471
AIZ_09934,Aizawl,23.784931,92.985023,940.857361,856.872803,998.229431,19.968506,40.501247,24.138363,0.141363,5.383470
AIZ_09935,Aizawl,23.789448,92.985022,858.690186,743.632202,974.118652,24.307861,39.479553,144.772797,0.005607,5.611519
AIZ_09936,Aizawl,23.793964,92.985022,729.246887,653.943848,838.702515,24.569361,41.671963,177.323807,-0.165464,5.890222
AIZ_09937,Aizawl,23.798480,92.985021,660.707153,588.446533,752.391724,21.536360,46.696365,218.166107,-0.148121,5.773562
AIZ_09938,Aizawl,23.802996,92.985020,622.696777,549.702698,719.429260,20.445707,36.433968,263.011780,0.042980,5.948536
AIZ_09939,Aizawl,23.807349,92.984744,674.669006,594.205872,775.468201,21.963478,35.232674,3.203983,0.109304,5.417704
AIZ_09940,Aizawl,23.812012,92.984096,770.836060,685.740601,851.389465,25.584213,40.144493,1.965831,-0.212188,5.780272
AIZ_09941,Aizawl,23.816578,92.984084,959.862610,841.592407,1084.863525,26.014023,41.649887,12.422153,0.297244,5.074836
AIZ_09942,Aizawl,23.821143,92.984419,960.858765,873.954956,1056.547241,20.876728,30.636395,185.241150,-0.066350,6.165662
AIZ_09943,Aizawl,23.825647,92.984824,932.921448,808.522217,1095.108154,28.059763,40.339970,320.816711,-0.054548,5.857278
AIZ_09944,Aizawl,23.830094,92.985017,1070.312500,910.287842,1199.777588,27.964537,46.035149,297.257935,0.009682,5.471920
AIZ_09945,Aizawl,23.834610,92.985017,1157.123901,983.484558,1284.412476,32.222771,51.535904,281.860718,0.155526,4.959370
AIZ_09946,Aizawl,23.839126,92.985016,1084.377686,952.364624,1200.537842,22.792475,40.544411,164.602066,0.062282,6.055865
AIZ_09947,Aizawl,23.843643,92.985016,948.696045,834.377563,1051.301270,23.055164,35.003548,159.281235,0.079117,5.736561
AIZ_09948,Aizawl,23.848159,92.985015,780.655640,698.664368,883.466797,17.867708,29.961227,197.670502,-0.058759,6.101151
AIZ_09949,Aizawl,23.852675,92.985015,674.786865,614.927856,756.364563,17.391132,29.282486,198.013611,-0.107889,6.171575
AIZ_09950,Aizawl,23.855290,92.984957,662.348267,627.524109,684.675720,21.913715,33.911106,349.916840,0.148415,5.147030
AIZ_09951,Aizawl,23.972251,92.982583,278.725861,278.725861,278.725861,,,,,
AIZ_09952,Aizawl,23.975290,92.983199,435.298737,296.574432,532.636292,28.013689,38.827141,42.701355,0.503850,4.956347
AIZ_09953,Aizawl,23.979371,92.984044,551.044617,461.782440,611.179810,24.917189,39.228897,81.458603,0.180055,5.379541
AIZ_09954,Aizawl,23.983737,92.984857,579.319397,487.410400,634.935181,20.968861,35.462406,57.169914,0.235027,5.505046
AIZ_09955,Aizawl,23.988138,92.984910,557.718323,469.203796,629.900879,18.480429,39.291374,123.756912,0.079159,5.708846
AIZ_09956,Aizawl,23.992653,92.984766,449.296661,283.481079,565.700806,23.892414,54.991035,129.817825,0.137838,5.648268
AIZ_09957,Aizawl,23.997167,92.984623,313.340302,232.377243,398.170013,26.093544,52.128811,51.162315,-0.154670,5.519521
AIZ_09958,Aizawl,24.001682,92.984480,429.957581,341.883667,505.618317,20.787107,36.649097,44.790119,0.206448,5.622840
AIZ_09959,Aizawl,24.006205,92.984345,,,,,,,,
AIZ_09960,Aizawl,24.010837,92.984649,,,,,,,,
AIZ_09961,Aizawl,24.015264,92.984988,,,,,,,,
AIZ_09962,Aizawl,24.019774,92.984995,,,,,,,,
AIZ_09963,Aizawl,24.024290,92.984995,,,,,,,,
AIZ_09964,Aizawl,24.028683,92.984841,,,,,,,,
AIZ_09965,Aizawl,24.032582,92.983658,,,,,,,,
AIZ_09966,Aizawl,24.035592,92.982544,,,,,,,,
AIZ_09967,Aizawl,24.133842,92.983982,,,,,,,,
AIZ_09968,Aizawl,24.137238,92.984929,,,,,,,,
AIZ_09969,Aizawl,24.141708,92.984981,,,,,,,,
AIZ_09970,Aizawl,24.146224,92.984981,,,,,,,,
AIZ_09971,Aizawl,24.150741,92.984980,,,,,,,,
AIZ_09972,Aizawl,24.155257,92.984980,,,,,,,,
AIZ_09973,Aizawl,24.159773,92.984979,,,,,,,,
AIZ_09974,Aizawl,24.164289,92.984979,,,,,,,,
AIZ_09975,Aizawl,24.168805,92.984978,,,,,,,,
AIZ_09976,Aizawl,24.173321,92.984978,,,,,,,,
AIZ_09977,Aizawl,24.177837,92.984977,,,,,,,,
AIZ_09978,Aizawl,24.182353,92.984977,,,,,,,,
AIZ_09979,Aizawl,24.186869,92.984976,,,,,,,,
AIZ_09980,Aizawl,24.191385,92.984975,,,,,,,,
AIZ_09981,Aizawl,24.195901,92.984975,,,,,,,,
AIZ_09982,Aizawl,24.200417,92.984974,,,,,,,,
AIZ_09983,Aizawl,24.204933,92.984974,,,,,,,,
AIZ_09984,Aizawl,24.209449,92.984973,,,,,,,,
AIZ_09985,Aizawl,24.213965,92.984973,,,,,,,,
AIZ_09986,Aizawl,24.218481,92.984972,,,,,,,,
AIZ_09987,Aizawl,24.222997,92.984972,,,,,,,,
AIZ_09988,Aizawl,24.227513,92.984971,,,,,,,,
AIZ_09989,Aizawl,24.232029,92.984971,,,,,,,,
AIZ_09990,Aizawl,24.236545,92.984970,,,,,,,,
AIZ_09991,Aizawl,24.241061,92.984970,,,,,,,,
AIZ_09992,Aizawl,24.245577,92.984969,,,,,,,,
AIZ_09993,Aizawl,24.250093,92.984969,,,,,,,,
AIZ_09994,Aizawl,24.254609,92.984968,,,,,,,,
AIZ_09995,Aizawl,24.259125,92.984968,,,,,,,,
AIZ_09996,Aizawl,24.263641,92.984967,,,,,,,,
AIZ_09997,Aizawl,24.268157,92.984966,,,,,,,,
AIZ_09998,Aizawl,24.272673,92.984966,,,,,,,,
AIZ_09999,Aizawl,24.277189,92.984965,,,,,,,,
AIZ_10000,Aizawl,24.281705,92.984965,,,,,,,,
AIZ_10001,Aizawl,24.286221,92.984964,,,,,,,,
AIZ_10002,Aizawl,24.290737,92.984964,,,,,,,,
AIZ_10003,Aizawl,24.295253,92.984963,,,,,,,,
AIZ_10004,Aizawl,24.299769,92.984963,,,,,,,,
AIZ_10005,Aizawl,24.304285,92.984962,,,,,,,,
AIZ_10006,Aizawl,24.308801,92.984962,,,,,,,,
AIZ_10007,Aizawl,24.313317,92.984961,,,,,,,,
AIZ_10008,Aizawl,24.317833,92.984961,,,,,,,,
AIZ_10009,Aizawl,24.322349,92.984960,,,,,,,,
AIZ_10010,Aizawl,24.326865,92.984960,,,,,,,,
AIZ_10011,Aizawl,24.331381,92.984959,,,,,,,,
AIZ_10012,Aizawl,24.335897,92.984958,,,,,,,,
AIZ_10013,Aizawl,24.340412,92.984958,,,,,,,,
AIZ_10014,Aizawl,24.344928,92.984957,,,,,,,,
AIZ_10015,Aizawl,24.349444,92.984957,,,,,,,,
AIZ_10016,Aizawl,24.353960,92.984956,,,,,,,,
AIZ_10017,Aizawl,24.358476,92.984956,,,,,,,,
AIZ_10018,Aizawl,24.362992,92.984955,,,,,,,,
AIZ_10019,Aizawl,24.367508,92.984955,,,,,,,,
AIZ_10020,Aizawl,24.372024,92.984954,,,,,,,,
AIZ_10021,Aizawl,24.376540,92.984954,,,,,,,,
AIZ_10022,Aizawl,24.381056,92.984953,,,,,,,,
AIZ_10023,Aizawl,24.385572,92.984953,,,,,,,,
AIZ_10024,Aizawl,24.390088,92.984952,,,,,,,,
AIZ_10025,Aizawl,24.394604,92.984952,,,,,,,,
AIZ_10026,Aizawl,24.399119,92.984951,,,,,,,,
AIZ_10027,Aizawl,24.403081,92.984895,,,,,,,,
AIZ_10028,Aizawl,23.497479,92.989751,1022.856018,973.622559,1084.273193,18.648539,29.156916,210.829285,0.041195,5.795976
AIZ_10029,Aizawl,23.500401,92.989952,979.241333,874.721863,1108.206909,23.850164,42.681461,257.595184,-0.163635,5.913116
AIZ_10030,Aizawl,23.504918,92.989952,1069.867188,917.618896,1330.599121,34.139740,56.104969,302.753235,-0.126067,5.569245
AIZ_10031,Aizawl,23.509434,92.989951,1273.320557,1016.088562,1534.400146,41.897900,55.560123,317.141602,-0.030587,5.068291
AIZ_10032,Aizawl,23.513951,92.989951,1424.147461,1232.549683,1534.393433,28.788908,51.849091,259.646423,0.194409,5.237175
AIZ_10033,Aizawl,23.518467,92.989951,1433.868774,1252.669189,1530.585327,25.935558,51.800110,254.463013,0.123315,5.295196
AIZ_10034,Aizawl,23.522984,92.989950,1314.047974,1212.744263,1459.476807,23.315495,45.507168,197.186890,-0.019280,5.894665
AIZ_10035,Aizawl,23.527500,92.989950,1189.716309,1117.122192,1286.541626,16.939970,35.862984,205.952469,-0.125892,6.308099
AIZ_10036,Aizawl,23.532016,92.989950,1105.522217,1047.790771,1156.535156,14.002546,27.475073,195.228958,-0.001971,6.188694
AIZ_10037,Aizawl,23.536533,92.989949,1036.215820,979.136169,1082.508667,16.026052,28.010193,191.178696,0.024729,5.876702
AIZ_10038,Aizawl,23.541049,92.989949,971.519348,916.269348,1016.293579,12.975515,27.337595,225.822311,-0.011169,6.318913
AIZ_10039,Aizawl,23.545566,92.989949,940.839111,888.781189,983.896545,10.631697,45.890366,244.075195,0.064734,6.371078
AIZ_10040,Aizawl,23.550082,92.989948,845.315796,763.452271,946.153076,24.185999,46.907784,202.261322,-0.003565,5.753995
AIZ_10041,Aizawl,23.554599,92.989948,755.764282,636.942871,830.112793,18.935717,44.988010,234.290085,0.003542,6.100686
AIZ_10042,Aizawl,23.559115,92.989948,727.757324,624.857971,893.316528,27.242929,47.829456,342.475250,-0.228791,5.912112
AIZ_10043,Aizawl,23.563631,92.989947,903.294434,749.915833,1067.151367,29.609095,40.892975,32.171051,0.027121,5.666439
AIZ_10044,Aizawl,23.568148,92.989947,1059.921509,877.704041,1215.289551,30.463184,49.790947,58.309376,0.159638,5.302217
AIZ_10045,Aizawl,23.572664,92.989947,1196.394043,1027.121216,1352.194214,29.006622,51.905949,34.563675,-0.027170,5.756024
AIZ_10046,Aizawl,23.577181,92.989946,1384.294067,1238.737183,1501.748413,24.595720,42.940639,321.606140,0.213327,5.323836
AIZ_10047,Aizawl,23.581697,92.989946,1314.302979,1090.897339,1498.945801,31.913292,48.217716,211.953522,0.147677,5.318011
AIZ_10048,Aizawl,23.586213,92.989946,1022.817688,857.923035,1247.259155,30.766829,53.853130,214.775116,-0.076724,5.940829
AIZ_10049,Aizawl,23.590730,92.989945,832.891296,749.496643,959.362976,24.193832,41.021778,235.517502,-0.083476,6.204110
AIZ_10050,Aizawl,23.595246,92.989945,906.221436,787.158997,1046.165161,26.640320,45.165989,356.190643,0.000775,5.593656
AIZ_10051,Aizawl,23.599762,92.989945,1121.669800,989.775452,1275.595825,29.127907,46.861958,6.871283,-0.061506,5.580897
AIZ_10052,Aizawl,23.604279,92.989944,1327.625244,1202.600830,1423.664307,28.554720,48.092625,4.302233,0.375594,4.921397
AIZ_10053,Aizawl,23.608795,92.989944,1186.612427,1001.165955,1387.591187,36.080734,50.142086,162.917847,-0.232334,5.553748
AIZ_10054,Aizawl,23.613312,92.989943,959.954346,841.087036,1123.528809,26.996887,42.283695,164.987930,-0.200932,6.144397
AIZ_10055,Aizawl,23.617828,92.989943,840.372986,747.896423,953.673462,26.969357,46.166538,208.521530,-0.169181,6.129986
AIZ_10056,Aizawl,23.622344,92.989943,766.084229,676.316162,909.755432,29.577881,47.777470,254.317841,-0.196033,5.427486
AIZ_10057,Aizawl,23.626861,92.989942,772.259521,653.893066,892.791016,29.085999,42.199699,244.228165,0.149475,5.170990
AIZ_10058,Aizawl,23.631377,92.989942,829.253418,674.909790,1063.219971,34.919075,51.453804,20.077511,-0.108883,5.468056
AIZ_10059,Aizawl,23.635893,92.989942,1043.140137,894.842834,1141.549072,31.464823,50.457962,10.735752,0.343319,4.860942
AIZ_10060,Aizawl,23.640410,92.989941,1079.447876,969.154114,1184.363159,27.450191,42.710236,322.015442,-0.043678,5.425276
AIZ_10061,Aizawl,23.644926,92.989941,1249.757812,1118.253296,1390.054565,30.517445,44.541065,346.179626,0.185754,5.085277
AIZ_10062,Aizawl,23.649442,92.989941,1325.904663,1175.728394,1443.113159,31.656584,45.182369,212.116898,0.373961,4.841623
AIZ_10063,Aizawl,23.653959,92.989940,1136.759521,978.534912,1238.530151,30.976173,43.580074,157.313782,-0.059649,5.378192
AIZ_10064,Aizawl,23.658475,92.989940,1056.866821,903.643799,1247.637451,33.184654,45.691296,98.967552,-0.062220,5.141558
AIZ_10065,Aizawl,23.662991,92.989940,916.728821,782.315796,1119.953857,31.970905,45.004803,139.633804,-0.035687,5.178796
AIZ_10066,Aizawl,23.667508,92.989939,751.059448,664.111206,911.504456,28.287996,45.487499,183.684769,0.004189,5.345912
AIZ_10067,Aizawl,23.672024,92.989939,697.605469,635.331543,796.970947,22.088680,40.791206,347.995636,-0.194380,5.876347
AIZ_10068,Aizawl,23.676540,92.989939,833.281006,723.406921,947.638367,27.506563,41.119919,359.845123,-0.130021,5.640956
AIZ_10069,Aizawl,23.681057,92.989938,976.350342,865.547729,1108.540283,29.040508,43.706818,58.319622,0.014311,5.177074
AIZ_10070,Aizawl,23.685573,92.989938,1000.757263,883.613831,1127.139648,29.709932,43.175179,67.237823,0.018612,5.148046
AIZ_10071,Aizawl,23.690089,92.989938,1062.434082,943.415649,1191.508789,30.072124,42.642391,64.782684,-0.131544,5.256580
AIZ_10072,Aizawl,23.694606,92.989937,1158.305420,1046.235718,1276.268433,29.429289,45.449543,337.705627,0.145658,5.049755
AIZ_10073,Aizawl,23.699122,92.989937,1089.570312,927.562927,1277.918701,30.018328,45.378227,209.092484,0.143532,5.129182
AIZ_10074,Aizawl,23.703638,92.989937,908.589844,787.210938,1047.298828,26.059258,38.510971,218.975922,-0.077180,5.660128
AIZ_10075,Aizawl,23.708155,92.989936,795.879150,638.822205,919.222900,28.258663,43.669300,201.874420,0.082462,5.411293
AIZ_10076,Aizawl,23.712671,92.989936,722.281799,640.813599,860.158813,26.608259,45.251289,0.943399,-0.259401,5.709513
AIZ_10077,Aizawl,23.717187,92.989936,841.667480,700.910828,1040.941650,30.093452,52.627708,58.770245,-0.011863,5.316636
AIZ_10078,Aizawl,23.721704,92.989935,976.039551,785.660950,1132.562134,31.208744,48.553921,50.951557,0.205123,5.026444
AIZ_10079,Aizawl,23.726220,92.989935,1060.892944,934.947388,1150.243286,28.004951,46.517700,166.532440,0.238110,4.998880
AIZ_10080,Aizawl,23.730736,92.989934,929.802124,860.532166,1012.405396,26.147774,38.638855,233.459351,-0.144228,5.614045
AIZ_10081,Aizawl,23.735253,92.989934,979.179810,877.245911,1119.446045,24.975800,42.582630,333.596924,-0.150120,5.575307
AIZ_10082,Aizawl,23.739769,92.989934,1098.789062,979.454041,1197.744995,25.231647,39.287060,286.129700,0.158862,5.272050
AIZ_10083,Aizawl,23.744285,92.989933,1115.802002,988.103149,1207.813843,26.251970,39.887600,280.820007,-0.033511,5.402891
AIZ_10084,Aizawl,23.748801,92.989933,1075.170776,942.969482,1185.068115,25.722902,41.381268,244.120392,0.161743,5.236129
AIZ_10085,Aizawl,23.753318,92.989933,1008.502747,922.495605,1089.295898,23.571640,34.954891,238.780548,-0.001659,5.427641
AIZ_10086,Aizawl,23.757834,92.989932,960.370667,827.491394,1053.035522,27.633087,42.679134,161.695190,0.118450,5.071266
AIZ_10087,Aizawl,23.762350,92.989932,728.183777,602.350403,876.989807,28.241688,42.076485,166.318344,-0.193964,5.746727
AIZ_10088,Aizawl,23.766867,92.989932,571.381775,507.793976,669.234863,23.150099,39.346992,211.770477,-0.207122,5.949417
AIZ_10089,Aizawl,23.771383,92.989931,660.221008,519.128418,779.060486,29.316818,46.860306,352.668213,0.109371,5.124280
AIZ_10090,Aizawl,23.775899,92.989931,751.914612,629.465576,829.198914,23.065273,39.146839,298.144287,-0.132942,5.626873
AIZ_10091,Aizawl,23.780415,92.989931,852.546875,774.844482,941.801331,22.119179,34.833115,353.990509,0.022365,5.512535
AIZ_10092,Aizawl,23.784932,92.989930,938.434448,849.423584,1007.795044,23.022148,39.669216,223.462479,0.150913,5.331561
AIZ_10093,Aizawl,23.789448,92.989930,897.350586,818.649048,963.911255,21.960081,48.907772,270.740417,0.038303,5.531094
AIZ_10094,Aizawl,23.793964,92.989930,799.179138,674.407593,920.397949,28.217253,48.075005,165.894180,-0.033480,5.310787
AIZ_10095,Aizawl,23.798481,92.989929,644.885193,550.559692,757.690308,24.231344,44.388237,191.308411,-0.132442,5.657461
AIZ_10096,Aizawl,23.802507,92.989575,555.160400,508.106903,609.338501,18.333868,31.259201,231.262634,-0.090100,5.922453
AIZ_10097,Aizawl,23.805631,92.987659,588.268677,581.676941,594.158264,,,,0.252550,
AIZ_10098,Aizawl,23.827688,92.987578,901.289734,901.289734,901.289734,,,,,
