area_id,area_name,cell_id,distance_to_cell_m,association_method,source
KOH_LOC_069,Seiyhama,KOH_02698,1405.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02699,1530.09,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02700,1791.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02701,2141.05,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02741,2346.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02742,2198.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02743,2159.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02744,2235.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02745,2415.24,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02746,2326.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02747,2033.99,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02748,1834.96,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02749,1760.86,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_026,Minister Hill,KOH_02750,1786.19,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_026,Minister Hill,KOH_02751,1286.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_026,Minister Hill,KOH_02752,787.96,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_026,Minister Hill,KOH_02753,303.53,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_026,Minister Hill,KOH_02754,259.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_018,Porter Lane,KOH_02755,266.5,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_004,Kohima,KOH_02756,387.72,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_019,Hospital Colony,KOH_02757,560.82,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_019,Hospital Colony,KOH_02758,272.36,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_019,Hospital Colony,KOH_02759,581.3,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_022,Naga Bazar,KOH_02760,1011.23,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_017,Bayavü,KOH_02761,794.68,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_016,High School Colony,KOH_02762,696.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_016,High School Colony,KOH_02763,233.22,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_016,High School Colony,KOH_02764,356.82,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_016,High School Colony,KOH_02765,839.13,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02766,1099.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02767,841.12,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02768,842.61,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02769,1102.9,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02770,1492.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_084,Tsiesema Bawe,KOH_02771,1808.3,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_084,Tsiesema Bawe,KOH_02772,1421.39,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_084,Tsiesema Bawe,KOH_02773,1128.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_084,Tsiesema Bawe,KOH_02774,1016.22,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02775,1077.22,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02776,1320.71,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02777,1683.02,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_083,Tsiese Basa,KOH_02778,2027.61,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_083,Tsiese Basa,KOH_02779,2241.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02780,2339.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02781,2141.97,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02782,2051.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02783,2081.56,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02784,2227.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02785,2468.63,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02797,2098.31,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02798,1659.13,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02799,1267.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02800,981.84,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02801,908.77,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02802,1091.53,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02803,1435.59,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02804,1853.19,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02805,2304.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02808,2361.65,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02809,2170.79,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02810,2085.94,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02811,2119.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02812,2267.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_02844,2410.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_02845,2342.56,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_02846,2380.95,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02847,2186.71,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02848,1898.2,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02849,1711.28,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02850,1660.59,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02851,1758.09,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02852,1982.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02853,1975.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02854,1621.24,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02855,1363.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02856,1261.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02857,1352.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_026,Minister Hill,KOH_02858,1332.76,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_026,Minister Hill,KOH_02859,862.28,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_026,Minister Hill,KOH_02860,463.31,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_026,Minister Hill,KOH_02861,435.68,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_018,Porter Lane,KOH_02862,377.1,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_004,Kohima,KOH_02863,120.9,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_023,Midland Colony,KOH_02864,118.27,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_021,Daklane,KOH_02865,316.73,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_022,Naga Bazar,KOH_02866,424.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_022,Naga Bazar,KOH_02867,597.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_017,Bayavü,KOH_02868,375.62,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_017,Bayavü,KOH_02869,322.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_016,High School Colony,KOH_02870,673.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_016,High School Colony,KOH_02871,725.69,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_016,High School Colony,KOH_02872,1050.49,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_016,High School Colony,KOH_02873,1477.95,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02874,1326.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02875,1327.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02876,1506.0,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02877,1810.55,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02878,1757.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02879,1287.5,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02880,854.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02881,553.12,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02882,621.21,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02883,984.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02884,1434.56,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02885,1910.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02886,2250.23,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02887,1917.33,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02888,1671.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02889,1553.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02890,1593.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02891,1779.39,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02892,2073.37,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02893,2436.22,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02903,2430.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02904,1937.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02905,1449.77,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02906,977.41,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02907,559.53,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02908,418.0,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02909,735.04,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02910,1187.33,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02911,1668.27,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_02912,2158.91,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02914,2261.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02915,1935.64,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02916,1697.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02917,1587.61,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02918,1631.95,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02919,1819.38,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02920,2112.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_02921,2472.95,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_02949,2424.73,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_02950,2132.79,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_02951,1929.2,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_02952,1843.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_02953,1892.09,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02954,1837.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02955,1481.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02956,1233.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02957,1162.23,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02958,1297.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_02959,1587.82,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02960,1700.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02961,1271.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02962,920.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02963,762.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02964,905.02,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_02965,1249.33,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_012,Lerie,KOH_02966,987.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_012,Lerie,KOH_02967,488.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_012,Lerie,KOH_02968,69.19,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_024,AG Colony,KOH_02969,49.99,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_025,Chandmari,KOH_02970,324.89,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_023,Midland Colony,KOH_02971,383.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_021,Daklane,KOH_02972,253.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_022,Naga Bazar,KOH_02973,111.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_022,Naga Bazar,KOH_02974,434.81,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_017,Bayavü,KOH_02975,386.23,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_017,Bayavü,KOH_02976,335.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_017,Bayavü,KOH_02977,761.21,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_016,High School Colony,KOH_02978,1193.53,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_016,High School Colony,KOH_02979,1414.69,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_016,High School Colony,KOH_02980,1755.52,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02981,1819.11,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02982,1819.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_002,Merima,KOH_02983,1953.95,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02984,2179.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02985,1677.42,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02986,1175.56,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02987,673.84,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02988,173.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02989,331.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02990,833.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02991,1334.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_080,Thizama,KOH_02992,1836.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02993,1940.81,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02994,1542.55,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02995,1223.13,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02996,1056.68,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02997,1114.0,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02998,1367.31,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_074,Nerhema,KOH_02999,1732.59,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_075,Chiephobozou,KOH_03000,2116.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_075,Chiephobozou,KOH_03001,2150.76,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_075,Chiephobozou,KOH_03002,2297.26,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_03010,2398.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_03011,1897.27,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_03012,1396.21,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_03013,896.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_03014,400.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_03015,148.89,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_03016,622.64,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_03017,1121.22,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_03018,1621.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_069,Seiyhama,KOH_03019,2123.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_066,Tsonsunyu,KOH_03020,2258.72,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_03021,1945.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_03022,1553.86,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_03023,1244.77,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_03024,1090.1,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_03025,1153.73,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_03026,1406.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_03027,1768.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_065,Sendenyu,KOH_03028,2187.03,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_054,Khuzama,KOH_03050,2414.86,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_054,Khuzama,KOH_03051,2348.89,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_054,Khuzama,KOH_03052,2388.85,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_055,Sweba,KOH_03057,2411.93,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_03058,2071.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_03059,1720.02,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_03060,1460.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_03061,1344.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_034,Jakhama HQ,KOH_03062,1410.55,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_03063,1570.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_03064,1134.9,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_03065,783.06,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_03066,665.06,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_03067,880.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_057,Kigwema Town,KOH_03068,1269.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_03069,1542.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_03070,1051.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_03071,579.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_03072,263.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_03073,554.2,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_062,Phesama,KOH_03074,1024.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_012,Lerie,KOH_03075,1076.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_012,Lerie,KOH_03076,648.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_012,Lerie,KOH_03077,432.96,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_024,AG Colony,KOH_03078,497.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_024,AG Colony,KOH_03079,741.05,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_023,Midland Colony,KOH_03080,882.31,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_021,Daklane,KOH_03081,726.12,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_022,Naga Bazar,KOH_03082,585.93,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_086,T-Khel,KOH_03083,300.27,nearest_centroid_max_2500m,OpenStreetMap Overpass API
